PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x0000000080000b8c, INSTR: 0x4017dc93, REG x25: 0x0000000000000000
PC: 0x0000000080000b90, INSTR: 0x40025a37, REG x20: 0x0000000040025000
PC: 0x0000000080000b94, INSTR: 0x001a1a13, REG x20: 0x000000008004a000
PC: 0x0000000080000b98, INSTR: 0xb8fa0a13, REG x20: 0x0000000080049b8f
PC: 0x0000000080000b9c, INSTR: 0xaa1a3503, REG x10: 0x0000000000000000, MEM 0x0000000080049630
PC: 0x0000000080000ba0, INSTR: 0x40023837, REG x16: 0x0000000040023000
PC: 0x0000000080000ba4, INSTR: 0x00181813, REG x16: 0x0000000080046000
PC: 0x0000000080000ba8, INSTR: 0x13580813, REG x16: 0x0000000080046135
PC: 0x0000000080000bac, INSTR: 0xeed85303, REG x6: 0x0000000000000000, MEM 0x0000000080046022
PC: 0x0000000080000bb0, INSTR: 0x200137b7, REG x15: 0x0000000020013000
PC: 0x0000000080000bb4, INSTR: 0xde57879b, REG x15: 0x0000000020012de5
PC: 0x0000000080000bb8, INSTR: 0x00279793, REG x15: 0x000000008004b794
PC: 0x0000000080000bbc, INSTR: 0x7f47bd03, REG x26: 0x0000000000000000, MEM 0x000000008004bf88
PC: 0x0000000080000bc0, INSTR: 0x40025337, REG x6: 0x0000000040025000
PC: 0x0000000080000bc4, INSTR: 0x00131313, REG x6: 0x000000008004a000
PC: 0x0000000080000bc8, INSTR: 0x48030313, REG x6: 0x000000008004a480
PC: 0x0000000080000bcc, INSTR: 0xa5031003, MEM 0x0000000080049ed0
PC: 0x0000000080000bd0, INSTR: 0x40021237, REG x4: 0x0000000040021000
PC: 0x0000000080000bd4, INSTR: 0x00121213, REG x4: 0x0000000080042000
PC: 0x0000000080000bd8, INSTR: 0x9c220213, REG x4: 0x00000000800419c2
PC: 0x0000000080000bdc, INSTR: 0x90d20423, MEM 0x00000000800412ca: 0x000000000000004a
PC: 0x0000000080000be0, INSTR: 0x4037dd93, REG x27: 0x00000000100096f2
PC: 0x0000000080000be4, INSTR: 0x4001f937, REG x18: 0x000000004001f000
PC: 0x0000000080000be8, INSTR: 0x00191913, REG x18: 0x000000008003e000
PC: 0x0000000080000bec, INSTR: 0xf6390913, REG x18: 0x000000008003df63
PC: 0x0000000080000bf0, INSTR: 0x3fd93a03, REG x20: 0x0000000000000000, MEM 0x000000008003e360
PC: 0x0000000080000bf4, INSTR: 0x40017eb7, REG x29: 0x0000000040017000
PC: 0x0000000080000bf8, INSTR: 0x001e9e93, REG x29: 0x000000008002e000
PC: 0x0000000080000bfc, INSTR: 0x225e8e93, REG x29: 0x000000008002e225
PC: 0x0000000080000c00, INSTR: 0xb2bebb03, REG x22: 0x0000000000000000, MEM 0x000000008002dd50
PC: 0x0000000080000c04, INSTR: 0x1e00106f
PC: 0x0000000080001de4, INSTR: 0xdc5ff06f
PC: 0x0000000080001ba8, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x0000000080001bac, INSTR: 0x045a0a1b, REG x20: 0x0000000000080045
PC: 0x0000000080001bb0, INSTR: 0x00ca1a13, REG x20: 0x0000000080045000
PC: 0x0000000080001bb4, INSTR: 0x36ba0a13, REG x20: 0x000000008004536b
PC: 0x0000000080001bb8, INSTR: 0xfe5a3703, REG x14: 0x0000000000000000, MEM 0x0000000080045350
PC: 0x0000000080001bbc, INSTR: 0x40017fb7, REG x31: 0x0000000040017000
PC: 0x0000000080001bc0, INSTR: 0x001f9f93, REG x31: 0x000000008002e000
PC: 0x0000000080001bc4, INSTR: 0x534f8f93, REG x31: 0x000000008002e534
PC: 0x0000000080001bc8, INSTR: 0xdb0f8023, MEM 0x000000008002e2d4: 0x0000000000000035
PC: 0x0000000080001bcc, INSTR: 0x200129b7, REG x19: 0x0000000020012000
PC: 0x0000000080001bd0, INSTR: 0x3679899b, REG x19: 0x0000000020012367
PC: 0x0000000080001bd4, INSTR: 0x00299993, REG x19: 0x0000000080048d9c
PC: 0x0000000080001bd8, INSTR: 0x2049bd03, REG x26: 0x0000000000000000, MEM 0x0000000080048fa0
PC: 0x0000000080001bdc, INSTR: 0x08003bb7, REG x23: 0x0000000008003000
PC: 0x0000000080001be0, INSTR: 0xd71b8b9b, REG x23: 0x0000000008002d71
PC: 0x0000000080001be4, INSTR: 0x004b9b93, REG x23: 0x000000008002d710
PC: 0x0000000080001be8, INSTR: 0x598bb703, REG x14: 0x0000000000000000, MEM 0x000000008002dca8
PC: 0x0000000080001bec, INSTR: 0x702bef93, REG x31: 0x000000008002d712
PC: 0x0000000080001bf0, INSTR: 0x2000b337, REG x6: 0x000000002000b000
PC: 0x0000000080001bf4, INSTR: 0x00231313, REG x6: 0x000000008002c000
PC: 0x0000000080001bf8, INSTR: 0x81730313, REG x6: 0x000000008002b817
PC: 0x0000000080001bfc, INSTR: 0xf5133483, REG x9: 0x0000000000000000, MEM 0x000000008002b768
PC: 0x0000000080001c00, INSTR: 0x02001ab7, REG x21: 0x0000000002001000
PC: 0x0000000080001c04, INSTR: 0x006a9a93, REG x21: 0x0000000080040000
PC: 0x0000000080001c08, INSTR: 0x5dea8a93, REG x21: 0x00000000800405de
PC: 0x0000000080001c0c, INSTR: 0x122ab683, REG x13: 0x0000000000000000, MEM 0x0000000080040700
PC: 0x0000000080001c10, INSTR: 0x2dc000ef, REG x1: 0x0000000080001c14
PC: 0x0000000080001eec, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001ef0, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x00000000800405de
PC: 0x0000000080001ef4, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001ef8, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x000000008004e09d
PC: 0x0000000080001efc, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001f00, INSTR: 0x01013023, MEM 0x000000008004fed0: 0x0000000080046135
PC: 0x0000000080001f04, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001f08, INSTR: 0x01913023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001f0c, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001f10, INSTR: 0x00613023, MEM 0x000000008004feb0: 0x000000008002b817
PC: 0x0000000080001f14, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001f18, INSTR: 0x00d13023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001f1c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001f20, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x000000008004536b
PC: 0x0000000080001f24, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001f28, INSTR: 0x00113023, MEM 0x000000008004fe80: 0x0000000080001c14
PC: 0x0000000080001f2c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001f30, INSTR: 0x00313023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001f34, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001f38, INSTR: 0x00a13023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001f3c, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001f40, INSTR: 0x01813023, MEM 0x000000008004fe50: 0x000000008004794c
PC: 0x0000000080001f44, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001f48, INSTR: 0x00513023, MEM 0x000000008004fe40: 0x0000000080042299
PC: 0x0000000080001f4c, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001f50, INSTR: 0x00c13023, MEM 0x000000008004fe30: 0x0000000080029b4d
PC: 0x0000000080001f54, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001f58, INSTR: 0x01a13023, MEM 0x000000008004fe20: 0x0000000000000000
PC: 0x0000000080001f5c, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001f60, INSTR: 0x00e13023, MEM 0x000000008004fe10: 0x0000000000000000
PC: 0x0000000080001f64, INSTR: 0x00c72ab3, REG x21: 0x0000000000000001
PC: 0x0000000080001f68, INSTR: 0x4001fc37, REG x24: 0x000000004001f000
PC: 0x0000000080001f6c, INSTR: 0x507c0c1b, REG x24: 0x000000004001f507
PC: 0x0000000080001f70, INSTR: 0x001c1c13, REG x24: 0x000000008003ea0e
PC: 0x0000000080001f74, INSTR: 0xbfac3e03, REG x28: 0x0000000000000000, MEM 0x000000008003e608
PC: 0x0000000080001f78, INSTR: 0x08003337, REG x6: 0x0000000008003000
PC: 0x0000000080001f7c, INSTR: 0x00431313, REG x6: 0x0000000080030000
PC: 0x0000000080001f80, INSTR: 0x46f30313, REG x6: 0x000000008003046f
PC: 0x0000000080001f84, INSTR: 0x94133a03, REG x20: 0x0000000000000000, MEM 0x000000008002fdb0
PC: 0x0000000080001f88, INSTR: 0x40027cb7, REG x25: 0x0000000040027000
PC: 0x0000000080001f8c, INSTR: 0x001c9c93, REG x25: 0x000000008004e000
PC: 0x0000000080001f90, INSTR: 0x249c8c93, REG x25: 0x000000008004e249
PC: 0x0000000080001f94, INSTR: 0xad2ca1a3, MEM 0x000000008004dd0c: 0x000000008003df63
PC: 0x0000000080001f98, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x0000000080001f9c, INSTR: 0x03f6061b, REG x12: 0x000000000008003f
PC: 0x0000000080001fa0, INSTR: 0x00c61613, REG x12: 0x000000008003f000
PC: 0x0000000080001fa4, INSTR: 0x80b60613, REG x12: 0x000000008003e80b
PC: 0x0000000080001fa8, INSTR: 0x5d563703, REG x14: 0x0000000000000000, MEM 0x000000008003ede0
PC: 0x0000000080001fac, INSTR: 0x40027537, REG x10: 0x0000000040027000
PC: 0x0000000080001fb0, INSTR: 0x00151513, REG x10: 0x000000008004e000
PC: 0x0000000080001fb4, INSTR: 0xa9d50513, REG x10: 0x000000008004da9d
PC: 0x0000000080001fb8, INSTR: 0x8a150d03, REG x26: 0x0000000000000000, MEM 0x000000008004d33e
PC: 0x0000000080001fbc, INSTR: 0x020010b7, REG x1: 0x0000000002001000
PC: 0x0000000080001fc0, INSTR: 0x00609093, REG x1: 0x0000000080040000
PC: 0x0000000080001fc4, INSTR: 0xcc408093, REG x1: 0x000000008003fcc4
PC: 0x0000000080001fc8, INSTR: 0xc6c0b603, REG x12: 0x0000000000000000, MEM 0x000000008003f930
PC: 0x0000000080001fcc, INSTR: 0x0064d69b, REG x13: 0x0000000000000000
PC: 0x0000000080001fd0, INSTR: 0xcc66c293, REG x5: 0xfffffffffffffcc6
PC: 0x0000000080001fd4, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001fd8, INSTR: 0x04b1819b, REG x3: 0x000000000008004b
PC: 0x0000000080001fdc, INSTR: 0x00c19193, REG x3: 0x000000008004b000
PC: 0x0000000080001fe0, INSTR: 0xbc518193, REG x3: 0x000000008004abc5
PC: 0x0000000080001fe4, INSTR: 0x5831b803, REG x16: 0x0000000000000000, MEM 0x000000008004b148
PC: 0x0000000080001fe8, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe10
PC: 0x0000000080001fec, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001ff0, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe20
PC: 0x0000000080001ff4, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001ff8, INSTR: 0x00013603, REG x12: 0x0000000080029b4d, MEM 0x000000008004fe30
PC: 0x0000000080001ffc, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x0000000080002000, INSTR: 0x00013283, REG x5: 0x0000000080042299, MEM 0x000000008004fe40
PC: 0x0000000080002004, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080002008, INSTR: 0x00013c03, REG x24: 0x000000008004794c, MEM 0x000000008004fe50
PC: 0x000000008000200c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080002010, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x0000000080002014, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080002018, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000201c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002020, INSTR: 0x00013083, REG x1: 0x0000000080001c14, MEM 0x000000008004fe80
PC: 0x0000000080002024, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002028, INSTR: 0x00013a03, REG x20: 0x000000008004536b, MEM 0x000000008004fe90
PC: 0x000000008000202c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002030, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x0000000080002034, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002038, INSTR: 0x00013303, REG x6: 0x000000008002b817, MEM 0x000000008004feb0
PC: 0x000000008000203c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002040, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080002044, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002048, INSTR: 0x00013803, REG x16: 0x0000000080046135, MEM 0x000000008004fed0
PC: 0x000000008000204c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002050, INSTR: 0x00013e03, REG x28: 0x000000008004e09d, MEM 0x000000008004fee0
PC: 0x0000000080002054, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002058, INSTR: 0x00013a83, REG x21: 0x00000000800405de, MEM 0x000000008004fef0
PC: 0x000000008000205c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080002060, INSTR: 0x00008067
PC: 0x0000000080001c14, INSTR: 0x0044d733, REG x14: 0x0000000000000000
PC: 0x0000000080001c18, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080001c1c, INSTR: 0x0419899b, REG x19: 0x0000000000080041
PC: 0x0000000080001c20, INSTR: 0x00c99993, REG x19: 0x0000000080041000
PC: 0x0000000080001c24, INSTR: 0xa1398993, REG x19: 0x0000000080040a13
PC: 0x0000000080001c28, INSTR: 0x08d9b583, REG x11: 0x0000000000000000, MEM 0x0000000080040aa0
PC: 0x0000000080001c2c, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080001c30, INSTR: 0x041c8c9b, REG x25: 0x0000000000080041
PC: 0x0000000080001c34, INSTR: 0x00cc9c93, REG x25: 0x0000000080041000
PC: 0x0000000080001c38, INSTR: 0xe8dc8c93, REG x25: 0x0000000080040e8d
PC: 0x0000000080001c3c, INSTR: 0xb13cb303, REG x6: 0x0000000000000000, MEM 0x00000000800409a0
PC: 0x0000000080001c40, INSTR: 0x406855b3, REG x11: 0x0000000080046135
PC: 0x0000000080001c44, INSTR: 0x4c50071b, REG x14: 0x00000000000004c5
PC: 0x0000000080001c48, INSTR: 0x20011637, REG x12: 0x0000000020011000
PC: 0x0000000080001c4c, INSTR: 0x00261613, REG x12: 0x0000000080044000
PC: 0x0000000080001c50, INSTR: 0xb8660613, REG x12: 0x0000000080043b86
PC: 0x0000000080001c54, INSTR: 0xd9a65583, REG x11: 0x0000000000000000, MEM 0x0000000080043920
PC: 0x0000000080001c58, INSTR: 0x00400f13, REG x30: 0x0000000000000004
PC: 0x0000000080001c5c, INSTR: 0x00000e13, REG x28: 0x0000000000000000
PC: 0x0000000080001c60, INSTR: 0x0040006f
PC: 0x0000000080001c64, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x0000000080001c68, INSTR: 0x031b8b9b, REG x23: 0x0000000000080031
PC: 0x0000000080001c6c, INSTR: 0x00cb9b93, REG x23: 0x0000000080031000
PC: 0x0000000080001c70, INSTR: 0xa01b8b93, REG x23: 0x0000000080030a01
PC: 0x0000000080001c74, INSTR: 0x257bb583, REG x11: 0x0000000000000000, MEM 0x0000000080030c58
PC: 0x0000000080001c78, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001c7c, INSTR: 0x0391819b, REG x3: 0x0000000000080039
PC: 0x0000000080001c80, INSTR: 0x00c19193, REG x3: 0x0000000080039000
PC: 0x0000000080001c84, INSTR: 0x55918193, REG x3: 0x0000000080039559
PC: 0x0000000080001c88, INSTR: 0xedf1b603, REG x12: 0x0000000000000000, MEM 0x0000000080039438
PC: 0x0000000080001c8c, INSTR: 0x95be4d93, REG x27: 0xfffffffffffff95b
PC: 0x0000000080001c90, INSTR: 0x013bbbb3, REG x23: 0x0000000000000001
PC: 0x0000000080001c94, INSTR: 0x00e4f233, REG x4: 0x0000000000000000
PC: 0x0000000080001c98, INSTR: 0x200124b7, REG x9: 0x0000000020012000
PC: 0x0000000080001c9c, INSTR: 0xa5b4849b, REG x9: 0x0000000020011a5b
PC: 0x0000000080001ca0, INSTR: 0x00249493, REG x9: 0x000000008004696c
PC: 0x0000000080001ca4, INSTR: 0xaac4b983, REG x19: 0x0000000000000000, MEM 0x0000000080046418
PC: 0x0000000080001ca8, INSTR: 0x4001fbb7, REG x23: 0x000000004001f000
PC: 0x0000000080001cac, INSTR: 0x001b9b93, REG x23: 0x000000008003e000
PC: 0x0000000080001cb0, INSTR: 0xc1fb8b93, REG x23: 0x000000008003dc1f
PC: 0x0000000080001cb4, INSTR: 0xb21bbf83, REG x31: 0x0000000000000000, MEM 0x000000008003d740
PC: 0x0000000080001cb8, INSTR: 0x1b347813, REG x16: 0x00000000000000b3
PC: 0x0000000080001cbc, INSTR: 0x01daaeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001cc0, INSTR: 0x2a274093, REG x1: 0x0000000000000667
PC: 0x0000000080001cc4, INSTR: 0x200133b7, REG x7: 0x0000000020013000
PC: 0x0000000080001cc8, INSTR: 0x00239393, REG x7: 0x000000008004c000
PC: 0x0000000080001ccc, INSTR: 0x8a338393, REG x7: 0x000000008004b8a3
PC: 0x0000000080001cd0, INSTR: 0x0b53bc83, REG x25: 0x0000000000000000, MEM 0x000000008004b958
PC: 0x0000000080001cd4, INSTR: 0x40025cb7, REG x25: 0x0000000040025000
PC: 0x0000000080001cd8, INSTR: 0x479c8c9b, REG x25: 0x0000000040025479
PC: 0x0000000080001cdc, INSTR: 0x001c9c93, REG x25: 0x000000008004a8f2
PC: 0x0000000080001ce0, INSTR: 0xe7ecb983, REG x19: 0x0000000000000000, MEM 0x000000008004a770
PC: 0x0000000080001ce4, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x0000000080001ce8, INSTR: 0x04b2021b, REG x4: 0x000000000008004b
PC: 0x0000000080001cec, INSTR: 0x00c21213, REG x4: 0x000000008004b000
PC: 0x0000000080001cf0, INSTR: 0x0d520213, REG x4: 0x000000008004b0d5
PC: 0x0000000080001cf4, INSTR: 0xae1212a3, MEM 0x000000008004abba: 0x0000000000000667
PC: 0x0000000080001cf8, INSTR: 0x00915933, REG x18: 0x0000000000000000
PC: 0x0000000080001cfc, INSTR: 0xffff0f13, REG x30: 0x0000000000000003
PC: 0x0000000080001d00, INSTR: 0xf7cf12e3
PC: 0x0000000080001c64, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x0000000080001c68, INSTR: 0x031b8b9b, REG x23: 0x0000000000080031
PC: 0x0000000080001c6c, INSTR: 0x00cb9b93, REG x23: 0x0000000080031000
PC: 0x0000000080001c70, INSTR: 0xa01b8b93, REG x23: 0x0000000080030a01
PC: 0x0000000080001c74, INSTR: 0x257bb583, REG x11: 0x0000000000000000, MEM 0x0000000080030c58
PC: 0x0000000080001c78, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001c7c, INSTR: 0x0391819b, REG x3: 0x0000000000080039
PC: 0x0000000080001c80, INSTR: 0x00c19193, REG x3: 0x0000000080039000
PC: 0x0000000080001c84, INSTR: 0x55918193, REG x3: 0x0000000080039559
PC: 0x0000000080001c88, INSTR: 0xedf1b603, REG x12: 0x0000000000000000, MEM 0x0000000080039438
PC: 0x0000000080001c8c, INSTR: 0x95be4d93, REG x27: 0xfffffffffffff95b
PC: 0x0000000080001c90, INSTR: 0x013bbbb3, REG x23: 0x0000000000000000
PC: 0x0000000080001c94, INSTR: 0x00e4f233, REG x4: 0x0000000000000044
PC: 0x0000000080001c98, INSTR: 0x200124b7, REG x9: 0x0000000020012000
PC: 0x0000000080001c9c, INSTR: 0xa5b4849b, REG x9: 0x0000000020011a5b
PC: 0x0000000080001ca0, INSTR: 0x00249493, REG x9: 0x000000008004696c
PC: 0x0000000080001ca4, INSTR: 0xaac4b983, REG x19: 0x0000000000000000, MEM 0x0000000080046418
PC: 0x0000000080001ca8, INSTR: 0x4001fbb7, REG x23: 0x000000004001f000
PC: 0x0000000080001cac, INSTR: 0x001b9b93, REG x23: 0x000000008003e000
PC: 0x0000000080001cb0, INSTR: 0xc1fb8b93, REG x23: 0x000000008003dc1f
PC: 0x0000000080001cb4, INSTR: 0xb21bbf83, REG x31: 0x0000000000000000, MEM 0x000000008003d740
PC: 0x0000000080001cb8, INSTR: 0x1b347813, REG x16: 0x00000000000000b3
PC: 0x0000000080001cbc, INSTR: 0x01daaeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001cc0, INSTR: 0x2a274093, REG x1: 0x0000000000000667
PC: 0x0000000080001cc4, INSTR: 0x200133b7, REG x7: 0x0000000020013000
PC: 0x0000000080001cc8, INSTR: 0x00239393, REG x7: 0x000000008004c000
PC: 0x0000000080001ccc, INSTR: 0x8a338393, REG x7: 0x000000008004b8a3
PC: 0x0000000080001cd0, INSTR: 0x0b53bc83, REG x25: 0x0000000000000000, MEM 0x000000008004b958
PC: 0x0000000080001cd4, INSTR: 0x40025cb7, REG x25: 0x0000000040025000
PC: 0x0000000080001cd8, INSTR: 0x479c8c9b, REG x25: 0x0000000040025479
PC: 0x0000000080001cdc, INSTR: 0x001c9c93, REG x25: 0x000000008004a8f2
PC: 0x0000000080001ce0, INSTR: 0xe7ecb983, REG x19: 0x0000000000000000, MEM 0x000000008004a770
PC: 0x0000000080001ce4, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x0000000080001ce8, INSTR: 0x04b2021b, REG x4: 0x000000000008004b
PC: 0x0000000080001cec, INSTR: 0x00c21213, REG x4: 0x000000008004b000
PC: 0x0000000080001cf0, INSTR: 0x0d520213, REG x4: 0x000000008004b0d5
PC: 0x0000000080001cf4, INSTR: 0xae1212a3, MEM 0x000000008004abba: 0x0000000000000667
PC: 0x0000000080001cf8, INSTR: 0x00915933, REG x18: 0x0000000000000000
PC: 0x0000000080001cfc, INSTR: 0xffff0f13, REG x30: 0x0000000000000002
PC: 0x0000000080001d00, INSTR: 0xf7cf12e3
PC: 0x0000000080001c64, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x0000000080001c68, INSTR: 0x031b8b9b, REG x23: 0x0000000000080031
PC: 0x0000000080001c6c, INSTR: 0x00cb9b93, REG x23: 0x0000000080031000
PC: 0x0000000080001c70, INSTR: 0xa01b8b93, REG x23: 0x0000000080030a01
PC: 0x0000000080001c74, INSTR: 0x257bb583, REG x11: 0x0000000000000000, MEM 0x0000000080030c58
PC: 0x0000000080001c78, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080001c7c, INSTR: 0x0391819b, REG x3: 0x0000000000080039
PC: 0x0000000080001c80, INSTR: 0x00c19193, REG x3: 0x0000000080039000
PC: 0x0000000080001c84, INSTR: 0x55918193, REG x3: 0x0000000080039559
PC: 0x0000000080001c88, INSTR: 0xedf1b603, REG x12: 0x0000000000000000, MEM 0x0000000080039438
PC: 0x0000000080001c8c, INSTR: 0x95be4d93, REG x27: 0xfffffffffffff95b
PC: 0x0000000080001c90, INSTR: 0x013bbbb3, REG x23: 0x0000000000000000
PC: 0x0000000080001c94, INSTR: 0x00e4f233, REG x4: 0x0000000000000044
PC: 0x0000000080001c98, INSTR: 0x200124b7, REG x9: 0x0000000020012000
PC: 0x0000000080001c9c, INSTR: 0xa5b4849b, REG x9: 0x0000000020011a5b
PC: 0x0000000080001ca0, INSTR: 0x00249493, REG x9: 0x000000008004696c
PC: 0x0000000080001ca4, INSTR: 0xaac4b983, REG x19: 0x0000000000000000, MEM 0x0000000080046418
PC: 0x0000000080001ca8, INSTR: 0x4001fbb7, REG x23: 0x000000004001f000
PC: 0x0000000080001cac, INSTR: 0x001b9b93, REG x23: 0x000000008003e000
PC: 0x0000000080001cb0, INSTR: 0xc1fb8b93, REG x23: 0x000000008003dc1f
PC: 0x0000000080001cb4, INSTR: 0xb21bbf83, REG x31: 0x0000000000000000, MEM 0x000000008003d740
PC: 0x0000000080001cb8, INSTR: 0x1b347813, REG x16: 0x00000000000000b3
PC: 0x0000000080001cbc, INSTR: 0x01daaeb3, REG x29: 0x0000000000000000
PC: 0x0000000080001cc0, INSTR: 0x2a274093, REG x1: 0x0000000000000667
PC: 0x0000000080001cc4, INSTR: 0x200133b7, REG x7: 0x0000000020013000
PC: 0x0000000080001cc8, INSTR: 0x00239393, REG x7: 0x000000008004c000
PC: 0x0000000080001ccc, INSTR: 0x8a338393, REG x7: 0x000000008004b8a3
PC: 0x0000000080001cd0, INSTR: 0x0b53bc83, REG x25: 0x0000000000000000, MEM 0x000000008004b958
PC: 0x0000000080001cd4, INSTR: 0x40025cb7, REG x25: 0x0000000040025000
PC: 0x0000000080001cd8, INSTR: 0x479c8c9b, REG x25: 0x0000000040025479
PC: 0x0000000080001cdc, INSTR: 0x001c9c93, REG x25: 0x000000008004a8f2
PC: 0x0000000080001ce0, INSTR: 0xe7ecb983, REG x19: 0x0000000000000000, MEM 0x000000008004a770
PC: 0x0000000080001ce4, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x0000000080001ce8, INSTR: 0x04b2021b, REG x4: 0x000000000008004b
PC: 0x0000000080001cec, INSTR: 0x00c21213, REG x4: 0x000000008004b000
