PC: 0x0000000080000000, INSTR: 0x080056b7, REG x13: 0x0000000008005000
PC: 0x0000000080001130, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001134, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0x0000000000000307
PC: 0x0000000080001138, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000113c, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001140, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001144, INSTR: 0x01113023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000114c, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001154, INSTR: 0x01a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001158, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x000000008000115c, INSTR: 0x00713023, MEM 0x000000008004fe60: 0x000000008002af3e
PC: 0x0000000080001160, INSTR: 0x40b7d3b3, REG x7: 0x0000000000000000
PC: 0x0000000080001164, INSTR: 0x41cc58b3, REG x17: 0x0000000000000002
PC: 0x0000000080001168, INSTR: 0x44b800b7, REG x1: 0x0000000044b80000
PC: 0x000000008000116c, INSTR: 0x41fc5d33, REG x26: 0x0000000000000002
PC: 0x0000000080001170, INSTR: 0x404fd5b3, REG x11: 0x0000000000000000
PC: 0x0000000080001174, INSTR: 0x41295e33, REG x28: 0x0000000000000000
PC: 0x0000000080001178, INSTR: 0x40865b33, REG x22: 0x0000000000000000
PC: 0x000000008000117c, INSTR: 0x0077edb3, REG x27: 0x00000000af694e98
PC: 0x0000000080001180, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001184, INSTR: 0x035f8f9b, REG x31: 0x0000000000080035
PC: 0x0000000080001188, INSTR: 0x00cf9f93, REG x31: 0x0000000080035000
PC: 0x000000008000118c, INSTR: 0x959f8f93, REG x31: 0x0000000080034959
PC: 0x0000000080001190, INSTR: 0x091fbfa3, MEM 0x00000000800349f8: 0x0000000000000002
PC: 0x0000000080001194, INSTR: 0x41ea56b3, REG x13: 0x0000000000000000
PC: 0x0000000080001198, INSTR: 0x00013383, REG x7: 0x000000008002af3e, MEM 0x000000008004fe60
PC: 0x000000008000119c, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800011a0, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800011a4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011a8, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011ac, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011b0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800011b4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800011bc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011c0, INSTR: 0x00013d83, REG x27: 0x0000000000000307, MEM 0x000000008004feb0
PC: 0x00000000800011c4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011c8, INSTR: 0x00013083, REG x1: 0x0000000080000954, MEM 0x000000008004fec0
PC: 0x00000000800011cc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011d0, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800011d4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011d8, INSTR: 0x00013583, REG x11: 0x000000008003d7ac, MEM 0x000000008004fee0
PC: 0x00000000800011dc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011e0, INSTR: 0x00013e03, REG x28: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800011e4, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800011e8, INSTR: 0x00008067
PC: 0x0000000080000954, INSTR: 0x20011337, REG x6: 0x0000000020011000
PC: 0x0000000080000958, INSTR: 0x00231313, REG x6: 0x0000000080044000
PC: 0x000000008000095c, INSTR: 0xa0930313, REG x6: 0x0000000080043a09
PC: 0x0000000080000960, INSTR: 0x80531083, REG x1: 0x0000000000000000, MEM 0x000000008004320e
PC: 0x0000000080000964, INSTR: 0x001c0c13, REG x24: 0x0000000000000003
PC: 0x0000000080000968, INSTR: 0xffdc64e3
PC: 0x0000000080000950, INSTR: 0x7c0000ef, REG x1: 0x0000000080000954
PC: 0x0000000080001110, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001114, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001118, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000111c, INSTR: 0x00b13023, MEM 0x000000008004fee0: 0x000000008003d7ac
PC: 0x0000000080001120, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001124, INSTR: 0x00d13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000112c, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000954
PC: 0x0000000080001130, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001134, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0x0000000000000307
PC: 0x0000000080001138, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000113c, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001140, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001144, INSTR: 0x01113023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000114c, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001154, INSTR: 0x01a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001158, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x000000008000115c, INSTR: 0x00713023, MEM 0x000000008004fe60: 0x000000008002af3e
PC: 0x0000000080001160, INSTR: 0x40b7d3b3, REG x7: 0x0000000000000000
PC: 0x0000000080001164, INSTR: 0x41cc58b3, REG x17: 0x0000000000000003
PC: 0x0000000080001168, INSTR: 0x44b800b7, REG x1: 0x0000000044b80000
PC: 0x000000008000116c, INSTR: 0x41fc5d33, REG x26: 0x0000000000000003
PC: 0x0000000080001170, INSTR: 0x404fd5b3, REG x11: 0x0000000000000000
PC: 0x0000000080001174, INSTR: 0x41295e33, REG x28: 0x0000000000000000
PC: 0x0000000080001178, INSTR: 0x40865b33, REG x22: 0x0000000000000000
PC: 0x000000008000117c, INSTR: 0x0077edb3, REG x27: 0x00000000af694e98
PC: 0x0000000080001180, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001184, INSTR: 0x035f8f9b, REG x31: 0x0000000000080035
PC: 0x0000000080001188, INSTR: 0x00cf9f93, REG x31: 0x0000000080035000
PC: 0x000000008000118c, INSTR: 0x959f8f93, REG x31: 0x0000000080034959
PC: 0x0000000080001190, INSTR: 0x091fbfa3, MEM 0x00000000800349f8: 0x0000000000000003
PC: 0x0000000080001194, INSTR: 0x41ea56b3, REG x13: 0x0000000000000000
PC: 0x0000000080001198, INSTR: 0x00013383, REG x7: 0x000000008002af3e, MEM 0x000000008004fe60
PC: 0x000000008000119c, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800011a0, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800011a4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011a8, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011ac, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011b0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800011b4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800011bc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011c0, INSTR: 0x00013d83, REG x27: 0x0000000000000307, MEM 0x000000008004feb0
PC: 0x00000000800011c4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011c8, INSTR: 0x00013083, REG x1: 0x0000000080000954, MEM 0x000000008004fec0
PC: 0x00000000800011cc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011d0, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800011d4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011d8, INSTR: 0x00013583, REG x11: 0x000000008003d7ac, MEM 0x000000008004fee0
PC: 0x00000000800011dc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011e0, INSTR: 0x00013e03, REG x28: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800011e4, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800011e8, INSTR: 0x00008067
PC: 0x0000000080000954, INSTR: 0x20011337, REG x6: 0x0000000020011000
PC: 0x0000000080000958, INSTR: 0x00231313, REG x6: 0x0000000080044000
PC: 0x000000008000095c, INSTR: 0xa0930313, REG x6: 0x0000000080043a09
PC: 0x0000000080000960, INSTR: 0x80531083, REG x1: 0x0000000000000000, MEM 0x000000008004320e
PC: 0x0000000080000964, INSTR: 0x001c0c13, REG x24: 0x0000000000000004
PC: 0x0000000080000968, INSTR: 0xffdc64e3
PC: 0x000000008000096c, INSTR: 0x0040006f
PC: 0x0000000080000970, INSTR: 0x4181dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000974, INSTR: 0x4085d533, REG x10: 0x00000000010007af
PC: 0x0000000080000978, INSTR: 0x36b52393, REG x7: 0x0000000000000000
PC: 0x000000008000097c, INSTR: 0x4119d533, REG x10: 0x0000000000000000
PC: 0x0000000080000980, INSTR: 0x418edfbb, REG x31: 0x0000000000000000
PC: 0x0000000080000984, INSTR: 0x00ec063b, REG x12: 0x0000000000000004
PC: 0x0000000080000988, INSTR: 0x00000c13, REG x24: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x00400593, REG x11: 0x0000000000000004
PC: 0x0000000080000990, INSTR: 0x0040006f
PC: 0x0000000080000994, INSTR: 0x40345233, REG x4: 0x0000000080048dc7
PC: 0x0000000080000998, INSTR: 0x41b0d933, REG x18: 0x0000000000000000
PC: 0x000000008000099c, INSTR: 0x00634333, REG x6: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0x40021db7, REG x27: 0x0000000040021000
PC: 0x00000000800009a4, INSTR: 0x001d9d93, REG x27: 0x0000000080042000
PC: 0x00000000800009a8, INSTR: 0xfd5d8d93, REG x27: 0x0000000080041fd5
PC: 0x00000000800009ac, INSTR: 0x239d8423, MEM 0x00000000800421fd: 0x0000000000000000
PC: 0x00000000800009b0, INSTR: 0x01d81b9b, REG x23: 0x0000000000000000
PC: 0x00000000800009b4, INSTR: 0x01cb0bbb, REG x23: 0x0000000000000000
PC: 0x00000000800009b8, INSTR: 0x41b38e3b, REG x28: 0x000000007ffbe02b
PC: 0x00000000800009bc, INSTR: 0x41b654b3, REG x9: 0x0000000000000000
PC: 0x00000000800009c0, INSTR: 0x41d55ab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c4, INSTR: 0x40f6dab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x403cdeb3, REG x29: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001c0c13, REG x24: 0x0000000000000001
PC: 0x00000000800009d0, INSTR: 0xfcbc62e3
PC: 0x0000000080000994, INSTR: 0x40345233, REG x4: 0x0000000080048dc7
PC: 0x0000000080000998, INSTR: 0x41b0d933, REG x18: 0x0000000000000000
PC: 0x000000008000099c, INSTR: 0x00634333, REG x6: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0x40021db7, REG x27: 0x0000000040021000
PC: 0x00000000800009a4, INSTR: 0x001d9d93, REG x27: 0x0000000080042000
PC: 0x00000000800009a8, INSTR: 0xfd5d8d93, REG x27: 0x0000000080041fd5
PC: 0x00000000800009ac, INSTR: 0x239d8423, MEM 0x00000000800421fd: 0x0000000000000000
PC: 0x00000000800009b0, INSTR: 0x01d81b9b, REG x23: 0x0000000000000000
PC: 0x00000000800009b4, INSTR: 0x01cb0bbb, REG x23: 0x000000007ffbe02b
PC: 0x00000000800009b8, INSTR: 0x41b38e3b, REG x28: 0x000000007ffbe02b
PC: 0x00000000800009bc, INSTR: 0x41b654b3, REG x9: 0x0000000000000000
PC: 0x00000000800009c0, INSTR: 0x41d55ab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c4, INSTR: 0x40f6dab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x403cdeb3, REG x29: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001c0c13, REG x24: 0x0000000000000002
PC: 0x00000000800009d0, INSTR: 0xfcbc62e3
PC: 0x0000000080000994, INSTR: 0x40345233, REG x4: 0x0000000080048dc7
PC: 0x0000000080000998, INSTR: 0x41b0d933, REG x18: 0x0000000000000000
PC: 0x000000008000099c, INSTR: 0x00634333, REG x6: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0x40021db7, REG x27: 0x0000000040021000
PC: 0x00000000800009a4, INSTR: 0x001d9d93, REG x27: 0x0000000080042000
PC: 0x00000000800009a8, INSTR: 0xfd5d8d93, REG x27: 0x0000000080041fd5
PC: 0x00000000800009ac, INSTR: 0x239d8423, MEM 0x00000000800421fd: 0x0000000000000000
PC: 0x00000000800009b0, INSTR: 0x01d81b9b, REG x23: 0x0000000000000000
PC: 0x00000000800009b4, INSTR: 0x01cb0bbb, REG x23: 0x000000007ffbe02b
PC: 0x00000000800009b8, INSTR: 0x41b38e3b, REG x28: 0x000000007ffbe02b
PC: 0x00000000800009bc, INSTR: 0x41b654b3, REG x9: 0x0000000000000000
PC: 0x00000000800009c0, INSTR: 0x41d55ab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c4, INSTR: 0x40f6dab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x403cdeb3, REG x29: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001c0c13, REG x24: 0x0000000000000003
PC: 0x00000000800009d0, INSTR: 0xfcbc62e3
PC: 0x0000000080000994, INSTR: 0x40345233, REG x4: 0x0000000080048dc7
PC: 0x0000000080000998, INSTR: 0x41b0d933, REG x18: 0x0000000000000000
PC: 0x000000008000099c, INSTR: 0x00634333, REG x6: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0x40021db7, REG x27: 0x0000000040021000
PC: 0x00000000800009a4, INSTR: 0x001d9d93, REG x27: 0x0000000080042000
PC: 0x00000000800009a8, INSTR: 0xfd5d8d93, REG x27: 0x0000000080041fd5
PC: 0x00000000800009ac, INSTR: 0x239d8423, MEM 0x00000000800421fd: 0x0000000000000000
PC: 0x00000000800009b0, INSTR: 0x01d81b9b, REG x23: 0x0000000000000000
PC: 0x00000000800009b4, INSTR: 0x01cb0bbb, REG x23: 0x000000007ffbe02b
PC: 0x00000000800009b8, INSTR: 0x41b38e3b, REG x28: 0x000000007ffbe02b
PC: 0x00000000800009bc, INSTR: 0x41b654b3, REG x9: 0x0000000000000000
PC: 0x00000000800009c0, INSTR: 0x41d55ab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c4, INSTR: 0x40f6dab3, REG x21: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x403cdeb3, REG x29: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001c0c13, REG x24: 0x0000000000000004
PC: 0x00000000800009d0, INSTR: 0xfcbc62e3
PC: 0x00000000800009d4, INSTR: 0x0040006f
PC: 0x00000000800009d8, INSTR: 0x40acddb3, REG x27: 0x0000000000000000
PC: 0x00000000800009dc, INSTR: 0x10009437, REG x8: 0x0000000010009000
PC: 0x00000000800009e0, INSTR: 0x00341413, REG x8: 0x0000000080048000
PC: 0x00000000800009e4, INSTR: 0x2d540413, REG x8: 0x00000000800482d5
PC: 0x00000000800009e8, INSTR: 0x45745483, REG x9: 0x0000000000000000, MEM 0x000000008004872c
PC: 0x00000000800009ec, INSTR: 0x4073d333, REG x6: 0x0000000000000000
PC: 0x00000000800009f0, INSTR: 0x4031d733, REG x14: 0x0000000000000000
PC: 0x00000000800009f4, INSTR: 0x2000b6b7, REG x13: 0x000000002000b000
PC: 0x00000000800009f8, INSTR: 0x25d6869b, REG x13: 0x000000002000b25d
PC: 0x00000000800009fc, INSTR: 0x00269693, REG x13: 0x000000008002c974
PC: 0x0000000080000a00, INSTR: 0x42668b83, REG x23: 0x0000000000000000, MEM 0x000000008002cd9a
PC: 0x0000000080000a04, INSTR: 0x01b85ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000a08, INSTR: 0x40b25f33, REG x30: 0x00000000080048dc
PC: 0x0000000080000a0c, INSTR: 0x41d6ddb3, REG x27: 0x000000008002c974
PC: 0x0000000080000a10, INSTR: 0x41dd5733, REG x14: 0x0000000000000000
PC: 0x0000000080000a14, INSTR: 0x7d8000ef, REG x1: 0x0000000080000a18
PC: 0x00000000800011ec, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011f0, INSTR: 0x01713023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800011f4, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011f8, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000080048dc7
PC: 0x00000000800011fc, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001200, INSTR: 0x00613023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001204, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001208, INSTR: 0x00d13023, MEM 0x000000008004fec0: 0x000000008002c974
PC: 0x000000008000120c, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001210, INSTR: 0x00813023, MEM 0x000000008004feb0: 0x00000000800482d5
PC: 0x0000000080001214, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001218, INSTR: 0x01113023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x000000008000121c, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001220, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x0000000000000004
PC: 0x0000000080001224, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001228, INSTR: 0x00c13023, MEM 0x000000008004fe80: 0x0000000000000004
PC: 0x000000008000122c, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001230, INSTR: 0x01313023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001234, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001238, INSTR: 0x00013023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x000000008000123c, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001240, INSTR: 0x01a13023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x0000000080001244, INSTR: 0x10009337, REG x6: 0x0000000010009000
PC: 0x0000000080001248, INSTR: 0x00331313, REG x6: 0x0000000080048000
PC: 0x000000008000124c, INSTR: 0x64930313, REG x6: 0x0000000080048649
PC: 0x0000000080001250, INSTR: 0xdfe311a3, MEM 0x000000008004842c: 0x00000000000048dc
PC: 0x0000000080001254, INSTR: 0x016856b3, REG x13: 0x0000000000000000
PC: 0x0000000080001258, INSTR: 0x40ea5433, REG x8: 0x0000000000000000
PC: 0x000000008000125c, INSTR: 0x41d80c3b, REG x24: 0x0000000000000000
PC: 0x0000000080001260, INSTR: 0x405dd233, REG x4: 0x000000008002c974
PC: 0x0000000080001264, INSTR: 0x408f5bb3, REG x23: 0x00000000080048dc
PC: 0x0000000080001268, INSTR: 0x3377d897, REG x17: 0x00000000b377e268
PC: 0x000000008000126c, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x0000000080001270, INSTR: 0x037d0d1b, REG x26: 0x0000000000080037
PC: 0x0000000080001274, INSTR: 0x00cd1d13, REG x26: 0x0000000080037000
PC: 0x0000000080001278, INSTR: 0xb55d0d13, REG x26: 0x0000000080036b55
PC: 0x000000008000127c, INSTR: 0x7c3d3003, MEM 0x0000000080037318
PC: 0x0000000080001280, INSTR: 0x9c084993, REG x19: 0xfffffffffffff9c0
PC: 0x0000000080001284, INSTR: 0x005f963b, REG x12: 0x0000000000000000
PC: 0x0000000080001288, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x000000008000128c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001290, INSTR: 0x00013003, MEM 0x000000008004fe60
PC: 0x0000000080001294, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001298, INSTR: 0x00013983, REG x19: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000129c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800012a0, INSTR: 0x00013603, REG x12: 0x0000000000000004, MEM 0x000000008004fe80
PC: 0x00000000800012a4, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800012a8, INSTR: 0x00013c03, REG x24: 0x0000000000000004, MEM 0x000000008004fe90
PC: 0x00000000800012ac, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800012b0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800012b4, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800012b8, INSTR: 0x00013403, REG x8: 0x00000000800482d5, MEM 0x000000008004feb0
PC: 0x00000000800012bc, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800012c0, INSTR: 0x00013683, REG x13: 0x000000008002c974, MEM 0x000000008004fec0
PC: 0x00000000800012c4, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800012c8, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800012cc, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800012d0, INSTR: 0x00013203, REG x4: 0x0000000080048dc7, MEM 0x000000008004fee0
PC: 0x00000000800012d4, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800012d8, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800012dc, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800012e0, INSTR: 0x00008067
PC: 0x0000000080000a18, INSTR: 0x400d58b3, REG x17: 0x0000000000000000
PC: 0x0000000080000a1c, INSTR: 0x409a5eb3, REG x29: 0x0000000000000000
PC: 0x0000000080000a20, INSTR: 0x021b1593, REG x11: 0x0000000000000000
PC: 0x0000000080000a24, INSTR: 0x40115cb3, REG x25: 0x0000000000000080
PC: 0x0000000080000a28, INSTR: 0x00877463
PC: 0x0000000080000a2c, INSTR: 0x0040006f
PC: 0x0000000080000a30, INSTR: 0x00fc8cbb, REG x25: 0xffffffffaf694f18
PC: 0x0000000080000a34, INSTR: 0x40575433, REG x8: 0x0000000000000000
PC: 0x0000000080000a38, INSTR: 0x4035deb3, REG x29: 0x0000000000000000
PC: 0x0000000080000a3c, INSTR: 0x22c0006f
PC: 0x0000000080000c68, INSTR: 0x0192dd1b, REG x26: 0x0000000000000000
PC: 0x0000000080000c6c, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x0000000080000c70, INSTR: 0x0416061b, REG x12: 0x0000000000080041
PC: 0x0000000080000c74, INSTR: 0x00c61613, REG x12: 0x0000000080041000
PC: 0x0000000080000c78, INSTR: 0xebf60613, REG x12: 0x0000000080040ebf
PC: 0x0000000080000c7c, INSTR: 0x15f61e03, REG x28: 0x0000000000000000, MEM 0x000000008004101e
PC: 0x0000000080000c80, INSTR: 0x40ffde33, REG x28: 0x0000000000000000
PC: 0x0000000080000c84, INSTR: 0xf258021b, REG x4: 0xffffffffffffff25
PC: 0x0000000080000c88, INSTR: 0x93041597, REG x11: 0x0000000013041c88
PC: 0x0000000080000c8c, INSTR: 0x08005fb7, REG x31: 0x0000000008005000
PC: 0x0000000080000c90, INSTR: 0x004f9f93, REG x31: 0x0000000080050000
PC: 0x0000000080000c94, INSTR: 0xc6ef8f93, REG x31: 0x000000008004fc6e
PC: 0x0000000080000c98, INSTR: 0xdc6f8da3, MEM 0x000000008004fa49: 0x0000000000000000
PC: 0x0000000080000c9c, INSTR: 0x408fddb3, REG x27: 0x000000008004fc6e
PC: 0x0000000080000ca0, INSTR: 0x00000517, REG x10: 0x0000000080000ca0
PC: 0x0000000080000ca4, INSTR: 0x64450513, REG x10: 0x00000000800012e4
PC: 0x0000000080000ca8, INSTR: 0x000500e7, REG x1: 0x0000000080000cac
PC: 0x00000000800012e4, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800012e8, INSTR: 0x01013023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800012ec, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800012f0, INSTR: 0x01713023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x00000000800012f4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800012f8, INSTR: 0x01913023, MEM 0x000000008004fed0: 0xffffffffaf694f18
PC: 0x00000000800012fc, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001300, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000cac
PC: 0x0000000080001304, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001308, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0x000000008004fc6e
PC: 0x000000008000130c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001310, INSTR: 0x01113023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001314, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001318, INSTR: 0x00513023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x000000008000131c, INSTR: 0x20010db7, REG x27: 0x0000000020010000
PC: 0x0000000080001320, INSTR: 0x2b9d8d9b, REG x27: 0x00000000200102b9
PC: 0x0000000080001324, INSTR: 0x002d9d93, REG x27: 0x0000000080040ae4
PC: 0x0000000080001328, INSTR: 0x530dd083, REG x1: 0x0000000000000000, MEM 0x0000000080041014
PC: 0x000000008000132c, INSTR: 0x00000817, REG x16: 0x000000008000132c
