PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x0000000080000c0c, INSTR: 0x004e9813, REG x16: 0x0000000000000000
PC: 0x0000000080000c10, INSTR: 0x400210b7, REG x1: 0x0000000040021000
PC: 0x0000000080000c14, INSTR: 0x00109093, REG x1: 0x0000000080042000
PC: 0x0000000080000c18, INSTR: 0xdf608093, REG x1: 0x0000000080041df6
PC: 0x0000000080000c1c, INSTR: 0x41c09c23, MEM 0x000000008004220e: 0x0000000000000000
PC: 0x0000000080000c20, INSTR: 0x40025f37, REG x30: 0x0000000040025000
PC: 0x0000000080000c24, INSTR: 0x001f1f13, REG x30: 0x000000008004a000
PC: 0x0000000080000c28, INSTR: 0x1a4f0f13, REG x30: 0x000000008004a1a4
PC: 0x0000000080000c2c, INSTR: 0x4b5f3223, MEM 0x000000008004a648: 0xfffffffffffff838
PC: 0x0000000080000c30, INSTR: 0x01c91d13, REG x26: 0x0c413e2020000000
PC: 0x0000000080000c34, INSTR: 0x00341b93, REG x23: 0x8900000000000000
PC: 0x0000000080000c38, INSTR: 0x14c0006f
PC: 0x0000000080000d84, INSTR: 0x00000597, REG x11: 0x0000000080000d84
PC: 0x0000000080000d88, INSTR: 0x40858593, REG x11: 0x000000008000118c
PC: 0x0000000080000d8c, INSTR: 0x000580e7, REG x1: 0x0000000080000d90
PC: 0x000000008000118c, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001190, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001194, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001198, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x000000008004a1a4
PC: 0x000000008000119c, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011a0, INSTR: 0x00b13023, MEM 0x000000008004fed0: 0x000000008000118c
PC: 0x00000000800011a4, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011a8, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000d90
PC: 0x00000000800011ac, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011b0, INSTR: 0x00f13023, MEM 0x000000008004feb0: 0x000000008004ffb2
PC: 0x00000000800011b4, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00313023, MEM 0x000000008004fea0: 0xfffffffffffffb8f
PC: 0x00000000800011bc, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011c0, INSTR: 0x01f13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800011c4, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011c8, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x00000000800011cc, INSTR: 0x035c1393, REG x7: 0x0420000000000000
PC: 0x00000000800011d0, INSTR: 0x414181bb, REG x3: 0xfffffffffffffb8f
PC: 0x00000000800011d4, INSTR: 0x00ae1593, REG x11: 0x0000000000000000
PC: 0x00000000800011d8, INSTR: 0x00d61f13, REG x30: 0x0000000000000000
PC: 0x00000000800011dc, INSTR: 0x0090e4b3, REG x9: 0x0000000080000d90
PC: 0x00000000800011e0, INSTR: 0x41705f33, REG x30: 0x0000000000000000
PC: 0x00000000800011e4, INSTR: 0x02dd9793, REG x15: 0x0000000000000000
PC: 0x00000000800011e8, INSTR: 0x3b8000ef, REG x1: 0x00000000800011ec
PC: 0x00000000800015a0, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800015a4, INSTR: 0x01013023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800015a8, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800015ac, INSTR: 0x01913023, MEM 0x000000008004fe60: 0xffffffff8004ffb2
PC: 0x00000000800015b0, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800015b4, INSTR: 0x01413023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x00000000800015b8, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x00000000800015bc, INSTR: 0x00113023, MEM 0x000000008004fe40: 0x00000000800011ec
PC: 0x00000000800015c0, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x00000000800015c4, INSTR: 0x00f13023, MEM 0x000000008004fe30: 0x0000000000000000
PC: 0x00000000800015c8, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x00000000800015cc, INSTR: 0x00313023, MEM 0x000000008004fe20: 0xfffffffffffffb8f
PC: 0x00000000800015d0, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x00000000800015d4, INSTR: 0x01d13023, MEM 0x000000008004fe10: 0x0000000000000000
PC: 0x00000000800015d8, INSTR: 0xff010113, REG x2: 0x000000008004fe00
PC: 0x00000000800015dc, INSTR: 0x01813023, MEM 0x000000008004fe00: 0xfffffffffffff821
PC: 0x00000000800015e0, INSTR: 0xff010113, REG x2: 0x000000008004fdf0
PC: 0x00000000800015e4, INSTR: 0x00513023, MEM 0x000000008004fdf0: 0x0000000080021757
PC: 0x00000000800015e8, INSTR: 0xff010113, REG x2: 0x000000008004fde0
PC: 0x00000000800015ec, INSTR: 0x00713023, MEM 0x000000008004fde0: 0x0420000000000000
PC: 0x00000000800015f0, INSTR: 0x01101c93, REG x25: 0x0000000000000000
PC: 0x00000000800015f4, INSTR: 0x4087d3bb, REG x7: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0x26314813, REG x16: 0x000000008004ff83
PC: 0x00000000800015fc, INSTR: 0x003a1193, REG x3: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0x2000b0b7, REG x1: 0x000000002000b000
PC: 0x0000000080001604, INSTR: 0x4c30809b, REG x1: 0x000000002000b4c3
PC: 0x0000000080001608, INSTR: 0x00209093, REG x1: 0x000000008002d30c
PC: 0x000000008000160c, INSTR: 0x37109723, MEM 0x000000008002d67a: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0x019e1c13, REG x24: 0x0000000000000000
PC: 0x0000000080001614, INSTR: 0x400272b7, REG x5: 0x0000000040027000
PC: 0x0000000080001618, INSTR: 0x00129293, REG x5: 0x000000008004e000
PC: 0x000000008000161c, INSTR: 0x64f28293, REG x5: 0x000000008004e64f
PC: 0x0000000080001620, INSTR: 0x9092b183, REG x3: 0x0000000000000000, MEM 0x000000008004df58
PC: 0x0000000080001624, INSTR: 0x416fd79b, REG x15: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0x416ada33, REG x20: 0xfffffffffffff838
PC: 0x000000008000162c, INSTR: 0x008c1e93, REG x29: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x00013383, REG x7: 0x0420000000000000, MEM 0x000000008004fde0
PC: 0x0000000080001634, INSTR: 0x01010113, REG x2: 0x000000008004fdf0
PC: 0x0000000080001638, INSTR: 0x00013283, REG x5: 0x0000000080021757, MEM 0x000000008004fdf0
PC: 0x000000008000163c, INSTR: 0x01010113, REG x2: 0x000000008004fe00
PC: 0x0000000080001640, INSTR: 0x00013c03, REG x24: 0xfffffffffffff821, MEM 0x000000008004fe00
PC: 0x0000000080001644, INSTR: 0x01010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001648, INSTR: 0x00013e83, REG x29: 0x0000000000000000, MEM 0x000000008004fe10
PC: 0x000000008000164c, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001650, INSTR: 0x00013183, REG x3: 0xfffffffffffffb8f, MEM 0x000000008004fe20
PC: 0x0000000080001654, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001658, INSTR: 0x00013783, REG x15: 0x0000000000000000, MEM 0x000000008004fe30
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001660, INSTR: 0x00013083, REG x1: 0x00000000800011ec, MEM 0x000000008004fe40
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001668, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001670, INSTR: 0x00013c83, REG x25: 0xffffffff8004ffb2, MEM 0x000000008004fe60
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001678, INSTR: 0x00013803, REG x16: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001680, INSTR: 0x00008067
PC: 0x00000000800011ec, INSTR: 0x00363fb3, REG x31: 0x0000000000000001
PC: 0x00000000800011f0, INSTR: 0x01711593, REG x11: 0x0040027f40000000
PC: 0x00000000800011f4, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011f8, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011fc, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001200, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001204, INSTR: 0x00013183, REG x3: 0xfffffffffffffb8f, MEM 0x000000008004fea0
PC: 0x0000000080001208, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000120c, INSTR: 0x00013783, REG x15: 0x000000008004ffb2, MEM 0x000000008004feb0
PC: 0x0000000080001210, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001214, INSTR: 0x00013083, REG x1: 0x0000000080000d90, MEM 0x000000008004fec0
PC: 0x0000000080001218, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000121c, INSTR: 0x00013583, REG x11: 0x000000008000118c, MEM 0x000000008004fed0
PC: 0x0000000080001220, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001224, INSTR: 0x00013f03, REG x30: 0x000000008004a1a4, MEM 0x000000008004fee0
PC: 0x0000000080001228, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000122c, INSTR: 0x00013483, REG x9: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001230, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001234, INSTR: 0x00008067
PC: 0x0000000080000d90, INSTR: 0x01b99993, REG x19: 0x0000000000000000
PC: 0x0000000080000d94, INSTR: 0x00401393, REG x7: 0x0000000000000000
PC: 0x0000000080000d98, INSTR: 0x00d51b93, REG x23: 0x0000000000000000
PC: 0x0000000080000d9c, INSTR: 0x02589e13, REG x28: 0x0000000000000000
PC: 0x0000000080000da0, INSTR: 0x00ad9f13, REG x30: 0x0000000000000000
PC: 0x0000000080000da4, INSTR: 0x00000a93, REG x21: 0x0000000000000000
PC: 0x0000000080000da8, INSTR: 0x00400313, REG x6: 0x0000000000000004
PC: 0x0000000080000dac, INSTR: 0x0040006f
PC: 0x0000000080000db0, INSTR: 0x01d61713, REG x14: 0x0000000000000000
PC: 0x0000000080000db4, INSTR: 0x001a8a93, REG x21: 0x0000000000000001
PC: 0x0000000080000db8, INSTR: 0xfe6aece3
PC: 0x0000000080000db0, INSTR: 0x01d61713, REG x14: 0x0000000000000000
PC: 0x0000000080000db4, INSTR: 0x001a8a93, REG x21: 0x0000000000000002
PC: 0x0000000080000db8, INSTR: 0xfe6aece3
PC: 0x0000000080000db0, INSTR: 0x01d61713, REG x14: 0x0000000000000000
PC: 0x0000000080000db4, INSTR: 0x001a8a93, REG x21: 0x0000000000000003
PC: 0x0000000080000db8, INSTR: 0xfe6aece3
PC: 0x0000000080000db0, INSTR: 0x01d61713, REG x14: 0x0000000000000000
PC: 0x0000000080000db4, INSTR: 0x001a8a93, REG x21: 0x0000000000000004
PC: 0x0000000080000db8, INSTR: 0xfe6aece3
PC: 0x0000000080000dbc, INSTR: 0x0040006f
PC: 0x0000000080000dc0, INSTR: 0x9a783513, REG x10: 0x0000000000000001
PC: 0x0000000080000dc4, INSTR: 0x00821393, REG x7: 0x0000008003362400
PC: 0x0000000080000dc8, INSTR: 0x00189313, REG x6: 0x0040027f80000000
PC: 0x0000000080000dcc, INSTR: 0x028f9813, REG x16: 0x0000000000000000
PC: 0x0000000080000dd0, INSTR: 0x00400c13, REG x24: 0x0000000000000004
PC: 0x0000000080000dd4, INSTR: 0x00100d13, REG x26: 0x0000000000000001
PC: 0x0000000080000dd8, INSTR: 0x0040006f
PC: 0x0000000080000ddc, INSTR: 0x00da933b, REG x6: 0x0000000008000000
PC: 0x0000000080000de0, INSTR: 0x00711193, REG x3: 0x00000040027f8000
PC: 0x0000000080000de4, INSTR: 0x00432db3, REG x27: 0x0000000000000001
PC: 0x0000000080000de8, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x0000000080000dec, INSTR: 0x4277071b, REG x14: 0x0000000020009427
PC: 0x0000000080000df0, INSTR: 0x00271713, REG x14: 0x000000008002509c
PC: 0x0000000080000df4, INSTR: 0xd0473003, MEM 0x0000000080024da0
PC: 0x0000000080000df8, INSTR: 0x02399513, REG x10: 0x0000000000000000
PC: 0x0000000080000dfc, INSTR: 0x011a1a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e00, INSTR: 0x00109493, REG x9: 0x0000000100001b20
PC: 0x0000000080000e04, INSTR: 0x02da9e93, REG x29: 0x0000800000000000
PC: 0x0000000080000e08, INSTR: 0x00eecbb3, REG x23: 0x000080008002509c
PC: 0x0000000080000e0c, INSTR: 0x05b4c413, REG x8: 0x0000000100001b7b
PC: 0x0000000080000e10, INSTR: 0x555d0a9b, REG x21: 0x0000000000000556
PC: 0x0000000080000e14, INSTR: 0x01fc9c93, REG x25: 0xc0027fd900000000
PC: 0x0000000080000e18, INSTR: 0xfffc0c13, REG x24: 0x0000000000000003
PC: 0x0000000080000e1c, INSTR: 0xfdac70e3
PC: 0x0000000080000ddc, INSTR: 0x00da933b, REG x6: 0xffffffffac000000
PC: 0x0000000080000de0, INSTR: 0x00711193, REG x3: 0x00000040027f8000
PC: 0x0000000080000de4, INSTR: 0x00432db3, REG x27: 0x0000000000000001
PC: 0x0000000080000de8, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x0000000080000dec, INSTR: 0x4277071b, REG x14: 0x0000000020009427
PC: 0x0000000080000df0, INSTR: 0x00271713, REG x14: 0x000000008002509c
PC: 0x0000000080000df4, INSTR: 0xd0473003, MEM 0x0000000080024da0
PC: 0x0000000080000df8, INSTR: 0x02399513, REG x10: 0x0000000000000000
PC: 0x0000000080000dfc, INSTR: 0x011a1a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e00, INSTR: 0x00109493, REG x9: 0x0000000100001b20
PC: 0x0000000080000e04, INSTR: 0x02da9e93, REG x29: 0x00aac00000000000
PC: 0x0000000080000e08, INSTR: 0x00eecbb3, REG x23: 0x00aac0008002509c
PC: 0x0000000080000e0c, INSTR: 0x05b4c413, REG x8: 0x0000000100001b7b
PC: 0x0000000080000e10, INSTR: 0x555d0a9b, REG x21: 0x0000000000000556
PC: 0x0000000080000e14, INSTR: 0x01fc9c93, REG x25: 0x8000000000000000
PC: 0x0000000080000e18, INSTR: 0xfffc0c13, REG x24: 0x0000000000000002
PC: 0x0000000080000e1c, INSTR: 0xfdac70e3
PC: 0x0000000080000ddc, INSTR: 0x00da933b, REG x6: 0xffffffffac000000
PC: 0x0000000080000de0, INSTR: 0x00711193, REG x3: 0x00000040027f8000
PC: 0x0000000080000de4, INSTR: 0x00432db3, REG x27: 0x0000000000000001
PC: 0x0000000080000de8, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x0000000080000dec, INSTR: 0x4277071b, REG x14: 0x0000000020009427
PC: 0x0000000080000df0, INSTR: 0x00271713, REG x14: 0x000000008002509c
PC: 0x0000000080000df4, INSTR: 0xd0473003, MEM 0x0000000080024da0
PC: 0x0000000080000df8, INSTR: 0x02399513, REG x10: 0x0000000000000000
PC: 0x0000000080000dfc, INSTR: 0x011a1a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e00, INSTR: 0x00109493, REG x9: 0x0000000100001b20
PC: 0x0000000080000e04, INSTR: 0x02da9e93, REG x29: 0x00aac00000000000
PC: 0x0000000080000e08, INSTR: 0x00eecbb3, REG x23: 0x00aac0008002509c
PC: 0x0000000080000e0c, INSTR: 0x05b4c413, REG x8: 0x0000000100001b7b
PC: 0x0000000080000e10, INSTR: 0x555d0a9b, REG x21: 0x0000000000000556
PC: 0x0000000080000e14, INSTR: 0x01fc9c93, REG x25: 0x0000000000000000
PC: 0x0000000080000e18, INSTR: 0xfffc0c13, REG x24: 0x0000000000000001
PC: 0x0000000080000e1c, INSTR: 0xfdac70e3
PC: 0x0000000080000ddc, INSTR: 0x00da933b, REG x6: 0xffffffffac000000
PC: 0x0000000080000de0, INSTR: 0x00711193, REG x3: 0x00000040027f8000
PC: 0x0000000080000de4, INSTR: 0x00432db3, REG x27: 0x0000000000000001
PC: 0x0000000080000de8, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x0000000080000dec, INSTR: 0x4277071b, REG x14: 0x0000000020009427
PC: 0x0000000080000df0, INSTR: 0x00271713, REG x14: 0x000000008002509c
PC: 0x0000000080000df4, INSTR: 0xd0473003, MEM 0x0000000080024da0
PC: 0x0000000080000df8, INSTR: 0x02399513, REG x10: 0x0000000000000000
PC: 0x0000000080000dfc, INSTR: 0x011a1a13, REG x20: 0x0000000000000000
PC: 0x0000000080000e00, INSTR: 0x00109493, REG x9: 0x0000000100001b20
PC: 0x0000000080000e04, INSTR: 0x02da9e93, REG x29: 0x00aac00000000000
PC: 0x0000000080000e08, INSTR: 0x00eecbb3, REG x23: 0x00aac0008002509c
PC: 0x0000000080000e0c, INSTR: 0x05b4c413, REG x8: 0x0000000100001b7b
PC: 0x0000000080000e10, INSTR: 0x555d0a9b, REG x21: 0x0000000000000556
PC: 0x0000000080000e14, INSTR: 0x01fc9c93, REG x25: 0x0000000000000000
PC: 0x0000000080000e18, INSTR: 0xfffc0c13, REG x24: 0x0000000000000000
PC: 0x0000000080000e1c, INSTR: 0xfdac70e3
PC: 0x0000000080000e20, INSTR: 0x0040006f
PC: 0x0000000080000e24, INSTR: 0x4947ceb7, REG x29: 0x000000004947c000
PC: 0x0000000080000e28, INSTR: 0x0148989b, REG x17: 0x0000000000000000
PC: 0x0000000080000e2c, INSTR: 0x002a9e1b, REG x28: 0x0000000000001558
PC: 0x0000000080000e30, INSTR: 0x02721593, REG x11: 0x019b120000000000
PC: 0x0000000080000e34, INSTR: 0x03619a93, REG x21: 0x0000000000000000
PC: 0x0000000080000e38, INSTR: 0x02361893, REG x17: 0x0000000000000000
PC: 0x0000000080000e3c, INSTR: 0x001a1193, REG x3: 0x0000000000000000
PC: 0x0000000080000e40, INSTR: 0x02749f93, REG x31: 0x000d900000000000
PC: 0x0000000080000e44, INSTR: 0x02ee1093, REG x1: 0x0556000000000000
PC: 0x0000000080000e48, INSTR: 0x40024d37, REG x26: 0x0000000040024000
PC: 0x0000000080000e4c, INSTR: 0x713d0d1b, REG x26: 0x0000000040024713
PC: 0x0000000080000e50, INSTR: 0x001d1d13, REG x26: 0x0000000080048e26
PC: 0x0000000080000e54, INSTR: 0x6e6d1d03, REG x26: 0x0000000000000000, MEM 0x000000008004950c
PC: 0x0000000080000e58, INSTR: 0x01b5e463
PC: 0x0000000080000e5c, INSTR: 0x0040006f
PC: 0x0000000080000e60, INSTR: 0x40018cb7, REG x25: 0x0000000040018000
PC: 0x0000000080000e64, INSTR: 0xac7c8c9b, REG x25: 0x0000000040017ac7
PC: 0x0000000080000e68, INSTR: 0x001c9c93, REG x25: 0x000000008002f58e
PC: 0x0000000080000e6c, INSTR: 0x21ec9123, MEM 0x000000008002f790: 0x0000000000000000
PC: 0x0000000080000e70, INSTR: 0x02e69913, REG x18: 0x3636400000000000
PC: 0x0000000080000e74, INSTR: 0x03899d13, REG x26: 0x0000000000000000
PC: 0x0000000080000e78, INSTR: 0x00080e37, REG x28: 0x0000000000080000
PC: 0x0000000080000e7c, INSTR: 0x03be0e1b, REG x28: 0x000000000008003b
PC: 0x0000000080000e80, INSTR: 0x00ce1e13, REG x28: 0x000000008003b000
PC: 0x0000000080000e84, INSTR: 0xbabe0e13, REG x28: 0x000000008003abab
PC: 0x0000000080000e88, INSTR: 0x6f1e2003, MEM 0x000000008003b29c
PC: 0x0000000080000e8c, INSTR: 0x03f11d13, REG x26: 0x0000000000000000
PC: 0x0000000080000e90, INSTR: 0x410e003b
PC: 0x0000000080000e94, INSTR: 0x41d905b3, REG x11: 0x36363fffb6b84000
PC: 0x0000000080000e98, INSTR: 0xeecabb13, REG x22: 0x0000000000000001
PC: 0x0000000080000e9c, INSTR: 0x02fc1c13, REG x24: 0x0000000000000000
PC: 0x0000000080000ea0, INSTR: 0x01001ab7, REG x21: 0x0000000001001000
PC: 0x0000000080000ea4, INSTR: 0x965a8a9b, REG x21: 0x0000000001000965
PC: 0x0000000080000ea8, INSTR: 0x007a9a93, REG x21: 0x000000008004b280
PC: 0x0000000080000eac, INSTR: 0xb77aa023, MEM 0x000000008004ade0: 0x000000008002509c
PC: 0x0000000080000eb0, INSTR: 0xa01b0813, REG x16: 0xfffffffffffffa02
PC: 0x0000000080000eb4, INSTR: 0x03da1813, REG x16: 0x0000000000000000
PC: 0x0000000080000eb8, INSTR: 0x01173613, REG x12: 0x0000000000000000
PC: 0x0000000080000ebc, INSTR: 0x020e9d13, REG x26: 0x4947c00000000000
PC: 0x0000000080000ec0, INSTR: 0x1400006f
PC: 0x0000000080001000, INSTR: 0x03e91a13, REG x20: 0x0000000000000000
PC: 0x0000000080001004, INSTR: 0x01e91613, REG x12: 0x0000000000000000
PC: 0x0000000080001008, INSTR: 0x01778333, REG x6: 0x00aac0010007504e
PC: 0x000000008000100c, INSTR: 0x03a39b13, REG x22: 0x0000000000000000
PC: 0x0000000080001010, INSTR: 0x01d91093, REG x1: 0x0000000000000000
PC: 0x0000000080001014, INSTR: 0x400236b7, REG x13: 0x0000000040023000
PC: 0x0000000080001018, INSTR: 0x00169693, REG x13: 0x0000000080046000
PC: 0x000000008000101c, INSTR: 0x4af68693, REG x13: 0x00000000800464af
PC: 0x0000000080001020, INSTR: 0x4696e703, REG x14: 0x0000000000000000, MEM 0x0000000080046918
PC: 0x0000000080001024, INSTR: 0x01631193, REG x3: 0x004001d413800000
PC: 0x0000000080001028, INSTR: 0x3d5e3c13, REG x24: 0x0000000000000000
PC: 0x000000008000102c, INSTR: 0x1906df37, REG x30: 0x000000001906d000
PC: 0x0000000080001030, INSTR: 0x078ffc63
PC: 0x00000000800010a8, INSTR: 0x01277cb3, REG x25: 0x0000000000000000
PC: 0x00000000800010ac, INSTR: 0x024e9713, REG x14: 0x947c000000000000
PC: 0x00000000800010b0, INSTR: 0x02ac1013
PC: 0x00000000800010b4, INSTR: 0x017c9013
PC: 0x00000000800010b8, INSTR: 0x00699893, REG x17: 0x0000000000000000
PC: 0x00000000800010bc, INSTR: 0x01c71d93, REG x27: 0x0000000000000000
PC: 0x00000000800010c0, INSTR: 0x00539333, REG x6: 0x40019b1200000000
PC: 0x00000000800010c4, INSTR: 0x00c91093, REG x1: 0x6400000000000000
PC: 0x00000000800010c8, INSTR: 0x00fb7233, REG x4: 0x0000000000000000
PC: 0x00000000800010cc, INSTR: 0x00e4f4b3, REG x9: 0x0000000000000000
PC: 0x00000000800010d0, INSTR: 0x03731793, REG x15: 0x0000000000000000
PC: 0x00000000800010d4, INSTR: 0x034d9d93, REG x27: 0x0000000000000000
PC: 0x00000000800010d8, INSTR: 0x404c5713, REG x14: 0x0000000000000000
PC: 0x00000000800010dc, INSTR: 0x031c1913, REG x18: 0x0000000000000000
PC: 0x00000000800010e0, INSTR: 0x40028b33, REG x22: 0x0000000080021757
PC: 0x00000000800010e4, INSTR: 0x4bfba813, REG x16: 0x0000000000000000
PC: 0x00000000800010e8, INSTR: 0x021a9793, REG x15: 0x0009650000000000
PC: 0x00000000800010ec, INSTR: 0x76950c1b, REG x24: 0x0000000000000769
PC: 0x00000000800010f0, INSTR: 0x01cc7f33, REG x30: 0x0000000000000329
PC: 0x00000000800010f4, INSTR: 0x00159893, REG x17: 0x6c6c7fff6d708000
PC: 0x00000000800010f8, INSTR: 0x00ba9b93, REG x23: 0x0000040025940000
PC: 0x00000000800010fc, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004ff00
PC: 0x0000000080001100, INSTR: 0x01010113, REG x2: 0x000000008004ff10
PC: 0x0000000080001104, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004ff10
PC: 0x0000000080001108, INSTR: 0x01010113, REG x2: 0x000000008004ff20
PC: 0x000000008000110c, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004ff20
PC: 0x0000000080001110, INSTR: 0x01010113, REG x2: 0x000000008004ff30
PC: 0x0000000080001114, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004ff30
PC: 0x0000000080001118, INSTR: 0x01010113, REG x2: 0x000000008004ff40
PC: 0x000000008000111c, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004ff40
PC: 0x0000000080001120, INSTR: 0x01010113, REG x2: 0x000000008004ff50
PC: 0x0000000080001124, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004ff50
PC: 0x0000000080001128, INSTR: 0x01010113, REG x2: 0x000000008004ff60
PC: 0x000000008000112c, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004ff60
PC: 0x0000000080001130, INSTR: 0x01010113, REG x2: 0x000000008004ff70
PC: 0x0000000080001134, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004ff70
PC: 0x0000000080001138, INSTR: 0x01010113, REG x2: 0x000000008004ff80
PC: 0x000000008000113c, INSTR: 0x00013983, REG x19: 0x0000000000000000, MEM 0x000000008004ff80
PC: 0x0000000080001140, INSTR: 0x01010113, REG x2: 0x000000008004ff90
PC: 0x0000000080001144, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004ff90
PC: 0x0000000080001148, INSTR: 0x01010113, REG x2: 0x000000008004ffa0
PC: 0x000000008000114c, INSTR: 0x00013483, REG x9: 0x0000000000000000, MEM 0x000000008004ffa0
PC: 0x0000000080001150, INSTR: 0x01010113, REG x2: 0x000000008004ffb0
PC: 0x0000000080001154, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004ffb0
PC: 0x0000000080001158, INSTR: 0x01010113, REG x2: 0x000000008004ffc0
PC: 0x000000008000115c, INSTR: 0x00013203, REG x4: 0x0000000000000000, MEM 0x000000008004ffc0
PC: 0x0000000080001160, INSTR: 0x01010113, REG x2: 0x000000008004ffd0
PC: 0x0000000080001164, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004ffd0
PC: 0x0000000080001168, INSTR: 0x01010113, REG x2: 0x000000008004ffe0
PC: 0x000000008000116c, INSTR: 0x00013083, REG x1: 0x0000000000000000, MEM 0x000000008004ffe0
PC: 0x0000000080001170, INSTR: 0x01010113, REG x2: 0x000000008004fff0
PC: 0x0000000080001174, INSTR: 0x08005fb7, REG x31: 0x0000000008005000
PC: 0x0000000080001178, INSTR: 0x004f9f93, REG x31: 0x0000000080050000
PC: 0x000000008000117c, INSTR: 0xff0f8f93, REG x31: 0x000000008004fff0
