PC: 0x0000000080000000, INSTR: 0x080055b7, REG x11: 0x0000000008005000
PC: 0x00000000800009a4, INSTR: 0x0040006f
PC: 0x00000000800009a8, INSTR: 0x0013159b, REG x11: 0x0000000000000008
PC: 0x00000000800009ac, INSTR: 0x40027b37, REG x22: 0x0000000040027000
PC: 0x00000000800009b0, INSTR: 0x001b1b13, REG x22: 0x000000008004e000
PC: 0x00000000800009b4, INSTR: 0xda0b0b13, REG x22: 0x000000008004dda0
PC: 0x00000000800009b8, INSTR: 0xa70b4f03, REG x30: 0x0000000000000000, MEM 0x000000008004d810
PC: 0x00000000800009bc, INSTR: 0x0047e463
PC: 0x00000000800009c0, INSTR: 0x0040006f
PC: 0x00000000800009c4, INSTR: 0xee978e17, REG x28: 0x000000006e9789c4
PC: 0x00000000800009c8, INSTR: 0x00c86a33, REG x20: 0x000000001f283004
PC: 0x00000000800009cc, INSTR: 0xfb54eee3
PC: 0x0000000080000988, INSTR: 0x00148493, REG x9: 0x0000000000000002
PC: 0x000000008000098c, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x0000000080000990, INSTR: 0x00400a13, REG x20: 0x0000000000000004
PC: 0x0000000080000994, INSTR: 0x013a6463
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000004
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x00000000800009a4, INSTR: 0x0040006f
PC: 0x00000000800009a8, INSTR: 0x0013159b, REG x11: 0x0000000000000008
PC: 0x00000000800009ac, INSTR: 0x40027b37, REG x22: 0x0000000040027000
PC: 0x00000000800009b0, INSTR: 0x001b1b13, REG x22: 0x000000008004e000
PC: 0x00000000800009b4, INSTR: 0xda0b0b13, REG x22: 0x000000008004dda0
PC: 0x00000000800009b8, INSTR: 0xa70b4f03, REG x30: 0x0000000000000000, MEM 0x000000008004d810
PC: 0x00000000800009bc, INSTR: 0x0047e463
PC: 0x00000000800009c0, INSTR: 0x0040006f
PC: 0x00000000800009c4, INSTR: 0xee978e17, REG x28: 0x000000006e9789c4
PC: 0x00000000800009c8, INSTR: 0x00c86a33, REG x20: 0x000000001f283004
PC: 0x00000000800009cc, INSTR: 0xfb54eee3
PC: 0x0000000080000988, INSTR: 0x00148493, REG x9: 0x0000000000000003
PC: 0x000000008000098c, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x0000000080000990, INSTR: 0x00400a13, REG x20: 0x0000000000000004
PC: 0x0000000080000994, INSTR: 0x013a6463
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000004
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x00000000800009a4, INSTR: 0x0040006f
PC: 0x00000000800009a8, INSTR: 0x0013159b, REG x11: 0x0000000000000008
PC: 0x00000000800009ac, INSTR: 0x40027b37, REG x22: 0x0000000040027000
PC: 0x00000000800009b0, INSTR: 0x001b1b13, REG x22: 0x000000008004e000
PC: 0x00000000800009b4, INSTR: 0xda0b0b13, REG x22: 0x000000008004dda0
PC: 0x00000000800009b8, INSTR: 0xa70b4f03, REG x30: 0x0000000000000000, MEM 0x000000008004d810
PC: 0x00000000800009bc, INSTR: 0x0047e463
PC: 0x00000000800009c0, INSTR: 0x0040006f
PC: 0x00000000800009c4, INSTR: 0xee978e17, REG x28: 0x000000006e9789c4
PC: 0x00000000800009c8, INSTR: 0x00c86a33, REG x20: 0x000000001f283004
PC: 0x00000000800009cc, INSTR: 0xfb54eee3
PC: 0x0000000080000988, INSTR: 0x00148493, REG x9: 0x0000000000000004
PC: 0x000000008000098c, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x0000000080000990, INSTR: 0x00400a13, REG x20: 0x0000000000000004
PC: 0x0000000080000994, INSTR: 0x013a6463
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x000000008000099c, INSTR: 0x001c8c93, REG x25: 0x0000000000000004
PC: 0x00000000800009a0, INSTR: 0xff4ceee3
PC: 0x00000000800009a4, INSTR: 0x0040006f
PC: 0x00000000800009a8, INSTR: 0x0013159b, REG x11: 0x0000000000000008
PC: 0x00000000800009ac, INSTR: 0x40027b37, REG x22: 0x0000000040027000
PC: 0x00000000800009b0, INSTR: 0x001b1b13, REG x22: 0x000000008004e000
PC: 0x00000000800009b4, INSTR: 0xda0b0b13, REG x22: 0x000000008004dda0
PC: 0x00000000800009b8, INSTR: 0xa70b4f03, REG x30: 0x0000000000000000, MEM 0x000000008004d810
PC: 0x00000000800009bc, INSTR: 0x0047e463
PC: 0x00000000800009c0, INSTR: 0x0040006f
PC: 0x00000000800009c4, INSTR: 0xee978e17, REG x28: 0x000000006e9789c4
PC: 0x00000000800009c8, INSTR: 0x00c86a33, REG x20: 0x000000001f283004
PC: 0x00000000800009cc, INSTR: 0xfb54eee3
PC: 0x00000000800009d0, INSTR: 0x0040006f
PC: 0x00000000800009d4, INSTR: 0x00817bb3, REG x23: 0x0000000000000000
PC: 0x00000000800009d8, INSTR: 0x009c159b, REG x11: 0x0000000000000000
PC: 0x00000000800009dc, INSTR: 0x078bec63
PC: 0x00000000800009e0, INSTR: 0x0040006f
PC: 0x00000000800009e4, INSTR: 0x00000d13, REG x26: 0x0000000000000000
PC: 0x00000000800009e8, INSTR: 0x00400593, REG x11: 0x0000000000000004
PC: 0x00000000800009ec, INSTR: 0x0040006f
PC: 0x00000000800009f0, INSTR: 0x001d0d13, REG x26: 0x0000000000000001
PC: 0x00000000800009f4, INSTR: 0xfebd6ee3
PC: 0x00000000800009f0, INSTR: 0x001d0d13, REG x26: 0x0000000000000002
PC: 0x00000000800009f4, INSTR: 0xfebd6ee3
PC: 0x00000000800009f0, INSTR: 0x001d0d13, REG x26: 0x0000000000000003
PC: 0x00000000800009f4, INSTR: 0xfebd6ee3
PC: 0x00000000800009f0, INSTR: 0x001d0d13, REG x26: 0x0000000000000004
PC: 0x00000000800009f4, INSTR: 0xfebd6ee3
PC: 0x00000000800009f8, INSTR: 0x0040006f
PC: 0x00000000800009fc, INSTR: 0x00000f13, REG x30: 0x0000000000000000
PC: 0x0000000080000a00, INSTR: 0x00400e93, REG x29: 0x0000000000000004
PC: 0x0000000080000a04, INSTR: 0x0040006f
PC: 0x0000000080000a08, INSTR: 0x001f0f13, REG x30: 0x0000000000000001
PC: 0x0000000080000a0c, INSTR: 0xffdf6ee3
PC: 0x0000000080000a08, INSTR: 0x001f0f13, REG x30: 0x0000000000000002
PC: 0x0000000080000a0c, INSTR: 0xffdf6ee3
PC: 0x0000000080000a08, INSTR: 0x001f0f13, REG x30: 0x0000000000000003
PC: 0x0000000080000a0c, INSTR: 0xffdf6ee3
PC: 0x0000000080000a08, INSTR: 0x001f0f13, REG x30: 0x0000000000000004
PC: 0x0000000080000a0c, INSTR: 0xffdf6ee3
PC: 0x0000000080000a10, INSTR: 0x0040006f
PC: 0x0000000080000a14, INSTR: 0x4126551b, REG x10: 0x0000000000000000
PC: 0x0000000080000a18, INSTR: 0x20010837, REG x16: 0x0000000020010000
PC: 0x0000000080000a1c, INSTR: 0x32f8081b, REG x16: 0x000000002001032f
PC: 0x0000000080000a20, INSTR: 0x00281813, REG x16: 0x0000000080040cbc
PC: 0x0000000080000a24, INSTR: 0xd4482623, MEM 0x0000000080040a08: 0x0000000000000000
PC: 0x0000000080000a28, INSTR: 0x00000613, REG x12: 0x0000000000000000
PC: 0x0000000080000a2c, INSTR: 0x00400713, REG x14: 0x0000000000000004
PC: 0x0000000080000a30, INSTR: 0x0040006f
PC: 0x0000000080000a34, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000a38, INSTR: 0x03d1819b, REG x3: 0x000000000008003d
PC: 0x0000000080000a3c, INSTR: 0x00c19193, REG x3: 0x000000008003d000
PC: 0x0000000080000a40, INSTR: 0xa3518193, REG x3: 0x000000008003ca35
PC: 0x0000000080000a44, INSTR: 0x1ef1a983, REG x19: 0x0000000000000000, MEM 0x000000008003cc24
PC: 0x0000000080000a48, INSTR: 0x00160613, REG x12: 0x0000000000000001
PC: 0x0000000080000a4c, INSTR: 0xfee664e3
PC: 0x0000000080000a34, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000a38, INSTR: 0x03d1819b, REG x3: 0x000000000008003d
PC: 0x0000000080000a3c, INSTR: 0x00c19193, REG x3: 0x000000008003d000
PC: 0x0000000080000a40, INSTR: 0xa3518193, REG x3: 0x000000008003ca35
PC: 0x0000000080000a44, INSTR: 0x1ef1a983, REG x19: 0x0000000000000000, MEM 0x000000008003cc24
PC: 0x0000000080000a48, INSTR: 0x00160613, REG x12: 0x0000000000000002
PC: 0x0000000080000a4c, INSTR: 0xfee664e3
PC: 0x0000000080000a34, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000a38, INSTR: 0x03d1819b, REG x3: 0x000000000008003d
PC: 0x0000000080000a3c, INSTR: 0x00c19193, REG x3: 0x000000008003d000
PC: 0x0000000080000a40, INSTR: 0xa3518193, REG x3: 0x000000008003ca35
PC: 0x0000000080000a44, INSTR: 0x1ef1a983, REG x19: 0x0000000000000000, MEM 0x000000008003cc24
PC: 0x0000000080000a48, INSTR: 0x00160613, REG x12: 0x0000000000000003
PC: 0x0000000080000a4c, INSTR: 0xfee664e3
PC: 0x0000000080000a34, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000a38, INSTR: 0x03d1819b, REG x3: 0x000000000008003d
PC: 0x0000000080000a3c, INSTR: 0x00c19193, REG x3: 0x000000008003d000
PC: 0x0000000080000a40, INSTR: 0xa3518193, REG x3: 0x000000008003ca35
PC: 0x0000000080000a44, INSTR: 0x1ef1a983, REG x19: 0x0000000000000000, MEM 0x000000008003cc24
PC: 0x0000000080000a48, INSTR: 0x00160613, REG x12: 0x0000000000000004
PC: 0x0000000080000a4c, INSTR: 0xfee664e3
PC: 0x0000000080000a50, INSTR: 0x0040006f
PC: 0x0000000080000a54, INSTR: 0x11d26263
PC: 0x0000000080000b58, INSTR: 0x08004237, REG x4: 0x0000000008004000
PC: 0x0000000080000b5c, INSTR: 0xf4f2021b, REG x4: 0x0000000008003f4f
PC: 0x0000000080000b60, INSTR: 0x00421213, REG x4: 0x000000008003f4f0
PC: 0x0000000080000b64, INSTR: 0xa3823503, REG x10: 0x0000000000000000, MEM 0x000000008003ef28
PC: 0x0000000080000b68, INSTR: 0x404d0033
PC: 0x0000000080000b6c, INSTR: 0x0005e463
PC: 0x0000000080000b70, INSTR: 0x0040006f
PC: 0x0000000080000b74, INSTR: 0x7940006f
PC: 0x0000000080001308, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x000000008000130c, INSTR: 0x00400e93, REG x29: 0x0000000000000004
PC: 0x0000000080001310, INSTR: 0x0040006f
PC: 0x0000000080001314, INSTR: 0x00188893, REG x17: 0x0000000000000001
PC: 0x0000000080001318, INSTR: 0x0ede6063
PC: 0x000000008000131c, INSTR: 0x0040006f
PC: 0x0000000080001320, INSTR: 0x00000d13, REG x26: 0x0000000000000000
PC: 0x0000000080001324, INSTR: 0x00400613, REG x12: 0x0000000000000004
PC: 0x0000000080001328, INSTR: 0x0040006f
PC: 0x000000008000132c, INSTR: 0x001d0d13, REG x26: 0x0000000000000001
PC: 0x0000000080001330, INSTR: 0xfecd6ee3
PC: 0x000000008000132c, INSTR: 0x001d0d13, REG x26: 0x0000000000000002
PC: 0x0000000080001330, INSTR: 0xfecd6ee3
PC: 0x000000008000132c, INSTR: 0x001d0d13, REG x26: 0x0000000000000003
PC: 0x0000000080001330, INSTR: 0xfecd6ee3
PC: 0x000000008000132c, INSTR: 0x001d0d13, REG x26: 0x0000000000000004
PC: 0x0000000080001330, INSTR: 0xfecd6ee3
PC: 0x0000000080001334, INSTR: 0x0040006f
PC: 0x0000000080001338, INSTR: 0x01cf5a13, REG x20: 0x0000000000000000
PC: 0x000000008000133c, INSTR: 0x00220333, REG x6: 0x000000010008f3f0
PC: 0x0000000080001340, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080001344, INSTR: 0x00400c13, REG x24: 0x0000000000000004
PC: 0x0000000080001348, INSTR: 0x0040006f
PC: 0x000000008000134c, INSTR: 0x001d8d93, REG x27: 0x0000000000000001
PC: 0x0000000080001350, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x0000000080001354, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x0000000080001358, INSTR: 0x00ebe463
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000001
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000002
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000003
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000004
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x000000008000137c, INSTR: 0x0040006f
PC: 0x0000000080001380, INSTR: 0xfd8de6e3
PC: 0x000000008000134c, INSTR: 0x001d8d93, REG x27: 0x0000000000000002
PC: 0x0000000080001350, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x0000000080001354, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x0000000080001358, INSTR: 0x00ebe463
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000001
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000002
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000003
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000004
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x000000008000137c, INSTR: 0x0040006f
PC: 0x0000000080001380, INSTR: 0xfd8de6e3
PC: 0x000000008000134c, INSTR: 0x001d8d93, REG x27: 0x0000000000000003
PC: 0x0000000080001350, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x0000000080001354, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x0000000080001358, INSTR: 0x00ebe463
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000001
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000002
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000003
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000004
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x000000008000137c, INSTR: 0x0040006f
PC: 0x0000000080001380, INSTR: 0xfd8de6e3
PC: 0x000000008000134c, INSTR: 0x001d8d93, REG x27: 0x0000000000000004
PC: 0x0000000080001350, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x0000000080001354, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x0000000080001358, INSTR: 0x00ebe463
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000001
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000002
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000003
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x0000000080001360, INSTR: 0x20009f37, REG x30: 0x0000000020009000
PC: 0x0000000080001364, INSTR: 0x002f1f13, REG x30: 0x0000000080024000
PC: 0x0000000080001368, INSTR: 0x681f0f13, REG x30: 0x0000000080024681
PC: 0x000000008000136c, INSTR: 0xd2ef21a3, MEM 0x00000000800243a4: 0x0000000000000004
PC: 0x0000000080001370, INSTR: 0x0072a6b3, REG x13: 0x0000000000000000
PC: 0x0000000080001374, INSTR: 0x001b8b93, REG x23: 0x0000000000000004
PC: 0x0000000080001378, INSTR: 0xff9be4e3
PC: 0x000000008000137c, INSTR: 0x0040006f
PC: 0x0000000080001380, INSTR: 0xfd8de6e3
PC: 0x0000000080001384, INSTR: 0x0040006f
PC: 0x0000000080001388, INSTR: 0x40013337, REG x6: 0x0000000040013000
PC: 0x000000008000138c, INSTR: 0x00131313, REG x6: 0x0000000080026000
PC: 0x0000000080001390, INSTR: 0xd8a30313, REG x6: 0x0000000080025d8a
PC: 0x0000000080001394, INSTR: 0x57633083, REG x1: 0x0000000000000000, MEM 0x0000000080026300
PC: 0x0000000080001398, INSTR: 0x4071d713, REG x14: 0x0000000001000794
PC: 0x000000008000139c, INSTR: 0x00000a13, REG x20: 0x0000000000000000
PC: 0x00000000800013a0, INSTR: 0x00400493, REG x9: 0x0000000000000004
PC: 0x00000000800013a4, INSTR: 0x0040006f
PC: 0x00000000800013a8, INSTR: 0x00400c37, REG x24: 0x0000000000400000
PC: 0x00000000800013ac, INSTR: 0x25bc0c1b, REG x24: 0x000000000040025b
PC: 0x00000000800013b0, INSTR: 0x009c1c13, REG x24: 0x000000008004b600
PC: 0x00000000800013b4, INSTR: 0x870c3e03, REG x28: 0x0000000000000000, MEM 0x000000008004ae70
PC: 0x00000000800013b8, INSTR: 0x00080f37, REG x30: 0x0000000000080000
PC: 0x00000000800013bc, INSTR: 0x043f0f1b, REG x30: 0x0000000000080043
PC: 0x00000000800013c0, INSTR: 0x00cf1f13, REG x30: 0x0000000080043000
PC: 0x00000000800013c4, INSTR: 0x6d3f0f13, REG x30: 0x00000000800436d3
PC: 0x00000000800013c8, INSTR: 0x729f6c83, REG x25: 0x0000000000000000, MEM 0x0000000080043dfc
PC: 0x00000000800013cc, INSTR: 0x001a0a13, REG x20: 0x0000000000000001
PC: 0x00000000800013d0, INSTR: 0xfc9a4ce3
PC: 0x00000000800013a8, INSTR: 0x00400c37, REG x24: 0x0000000000400000
PC: 0x00000000800013ac, INSTR: 0x25bc0c1b, REG x24: 0x000000000040025b
PC: 0x00000000800013b0, INSTR: 0x009c1c13, REG x24: 0x000000008004b600
PC: 0x00000000800013b4, INSTR: 0x870c3e03, REG x28: 0x0000000000000000, MEM 0x000000008004ae70
PC: 0x00000000800013b8, INSTR: 0x00080f37, REG x30: 0x0000000000080000
PC: 0x00000000800013bc, INSTR: 0x043f0f1b, REG x30: 0x0000000000080043
PC: 0x00000000800013c0, INSTR: 0x00cf1f13, REG x30: 0x0000000080043000
PC: 0x00000000800013c4, INSTR: 0x6d3f0f13, REG x30: 0x00000000800436d3
PC: 0x00000000800013c8, INSTR: 0x729f6c83, REG x25: 0x0000000000000000, MEM 0x0000000080043dfc
PC: 0x00000000800013cc, INSTR: 0x001a0a13, REG x20: 0x0000000000000002
PC: 0x00000000800013d0, INSTR: 0xfc9a4ce3
PC: 0x00000000800013a8, INSTR: 0x00400c37, REG x24: 0x0000000000400000
PC: 0x00000000800013ac, INSTR: 0x25bc0c1b, REG x24: 0x000000000040025b
PC: 0x00000000800013b0, INSTR: 0x009c1c13, REG x24: 0x000000008004b600
PC: 0x00000000800013b4, INSTR: 0x870c3e03, REG x28: 0x0000000000000000, MEM 0x000000008004ae70
