PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0xfffffffffffffffc
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0x00000000000002d7
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0x0000000000000000
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0xffffffff7ffb017c
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0xffffffffffffffff
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000001000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x000000008002cdf2, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0xfffffffffffffe39, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x0000000080000a40, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x0000000080000a40, INSTR: 0x42a15a13, REG x20: 0x0000000000000000
PC: 0x0000000080000a44, INSTR: 0x01496eb3, REG x29: 0x0000000000000000
PC: 0x0000000080000a48, INSTR: 0x4001d8b7, REG x17: 0x000000004001d000
PC: 0x0000000080000a4c, INSTR: 0x00189893, REG x17: 0x000000008003a000
PC: 0x0000000080000a50, INSTR: 0x6eb88893, REG x17: 0x000000008003a6eb
PC: 0x0000000080000a54, INSTR: 0xa3f887a3, MEM 0x000000008003a11a: 0x00000000000000f0
PC: 0x0000000080000a58, INSTR: 0x20011337, REG x6: 0x0000000020011000
PC: 0x0000000080000a5c, INSTR: 0x00231313, REG x6: 0x0000000080044000
PC: 0x0000000080000a60, INSTR: 0x65b30313, REG x6: 0x000000008004465b
PC: 0x0000000080000a64, INSTR: 0x09a336a3, MEM 0x00000000800446e8: 0x000000008003ed00
PC: 0x0000000080000a68, INSTR: 0x40f65893, REG x17: 0x0000000000000000
PC: 0x0000000080000a6c, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x0000000080000a70, INSTR: 0x037a0a1b, REG x20: 0x0000000000080037
PC: 0x0000000080000a74, INSTR: 0x00ca1a13, REG x20: 0x0000000080037000
PC: 0x0000000080000a78, INSTR: 0x3a5a0a13, REG x20: 0x00000000800373a5
PC: 0x0000000080000a7c, INSTR: 0xe15a19a3, MEM 0x00000000800371b8: 0x0000000000000000
PC: 0x0000000080000a80, INSTR: 0x43e75793, REG x15: 0x0000000000000000
PC: 0x0000000080000a84, INSTR: 0x00400193, REG x3: 0x0000000000000004
PC: 0x0000000080000a88, INSTR: 0x00100f13, REG x30: 0x0000000000000001
PC: 0x0000000080000a8c, INSTR: 0x0040006f
PC: 0x0000000080000a90, INSTR: 0x40985c13, REG x24: 0x0000000000400238
PC: 0x0000000080000a94, INSTR: 0x42dcdc93, REG x25: 0x0000000000000000
PC: 0x0000000080000a98, INSTR: 0x01a28ebb, REG x29: 0x000000000003de5f
PC: 0x0000000080000a9c, INSTR: 0x43555293, REG x5: 0x0000000000000000
PC: 0x0000000080000aa0, INSTR: 0x41815793, REG x15: 0x0000000000000080
PC: 0x0000000080000aa4, INSTR: 0x40e15913, REG x18: 0x0000000000020013
PC: 0x0000000080000aa8, INSTR: 0x42a6d413, REG x8: 0x0000000000000000
PC: 0x0000000080000aac, INSTR: 0x40605493, REG x9: 0x0000000000000000
PC: 0x0000000080000ab0, INSTR: 0x41fa5013
PC: 0x0000000080000ab4, INSTR: 0x407fd213, REG x4: 0x000000000100002b
PC: 0x0000000080000ab8, INSTR: 0x42845493, REG x9: 0x0000000000000000
PC: 0x0000000080000abc, INSTR: 0x6f2ee413, REG x8: 0x000000000003deff
PC: 0x0000000080000ac0, INSTR: 0xfff18193, REG x3: 0x0000000000000003
PC: 0x0000000080000ac4, INSTR: 0x017ec463
PC: 0x0000000080000ac8, INSTR: 0x0040006f
PC: 0x0000000080000acc, INSTR: 0xfde1d2e3
PC: 0x0000000080000a90, INSTR: 0x40985c13, REG x24: 0x0000000000400238
PC: 0x0000000080000a94, INSTR: 0x42dcdc93, REG x25: 0x0000000000000000
PC: 0x0000000080000a98, INSTR: 0x01a28ebb, REG x29: 0xffffffff8003ed00
PC: 0x0000000080000a9c, INSTR: 0x43555293, REG x5: 0x0000000000000000
PC: 0x0000000080000aa0, INSTR: 0x41815793, REG x15: 0x0000000000000080
PC: 0x0000000080000aa4, INSTR: 0x40e15913, REG x18: 0x0000000000020013
PC: 0x0000000080000aa8, INSTR: 0x42a6d413, REG x8: 0x0000000000000000
PC: 0x0000000080000aac, INSTR: 0x40605493, REG x9: 0x0000000000000000
PC: 0x0000000080000ab0, INSTR: 0x41fa5013
PC: 0x0000000080000ab4, INSTR: 0x407fd213, REG x4: 0x000000000100002b
PC: 0x0000000080000ab8, INSTR: 0x42845493, REG x9: 0x0000000000000000
PC: 0x0000000080000abc, INSTR: 0x6f2ee413, REG x8: 0xffffffff8003eff2
PC: 0x0000000080000ac0, INSTR: 0xfff18193, REG x3: 0x0000000000000002
PC: 0x0000000080000ac4, INSTR: 0x017ec463
PC: 0x0000000080000acc, INSTR: 0xfde1d2e3
PC: 0x0000000080000a90, INSTR: 0x40985c13, REG x24: 0x0000000000400238
PC: 0x0000000080000a94, INSTR: 0x42dcdc93, REG x25: 0x0000000000000000
PC: 0x0000000080000a98, INSTR: 0x01a28ebb, REG x29: 0xffffffff8003ed00
PC: 0x0000000080000a9c, INSTR: 0x43555293, REG x5: 0x0000000000000000
PC: 0x0000000080000aa0, INSTR: 0x41815793, REG x15: 0x0000000000000080
PC: 0x0000000080000aa4, INSTR: 0x40e15913, REG x18: 0x0000000000020013
PC: 0x0000000080000aa8, INSTR: 0x42a6d413, REG x8: 0x0000000000000000
PC: 0x0000000080000aac, INSTR: 0x40605493, REG x9: 0x0000000000000000
PC: 0x0000000080000ab0, INSTR: 0x41fa5013
PC: 0x0000000080000ab4, INSTR: 0x407fd213, REG x4: 0x000000000100002b
PC: 0x0000000080000ab8, INSTR: 0x42845493, REG x9: 0x0000000000000000
PC: 0x0000000080000abc, INSTR: 0x6f2ee413, REG x8: 0xffffffff8003eff2
PC: 0x0000000080000ac0, INSTR: 0xfff18193, REG x3: 0x0000000000000001
PC: 0x0000000080000ac4, INSTR: 0x017ec463
PC: 0x0000000080000acc, INSTR: 0xfde1d2e3
PC: 0x0000000080000a90, INSTR: 0x40985c13, REG x24: 0x0000000000400238
PC: 0x0000000080000a94, INSTR: 0x42dcdc93, REG x25: 0x0000000000000000
PC: 0x0000000080000a98, INSTR: 0x01a28ebb, REG x29: 0xffffffff8003ed00
PC: 0x0000000080000a9c, INSTR: 0x43555293, REG x5: 0x0000000000000000
PC: 0x0000000080000aa0, INSTR: 0x41815793, REG x15: 0x0000000000000080
PC: 0x0000000080000aa4, INSTR: 0x40e15913, REG x18: 0x0000000000020013
PC: 0x0000000080000aa8, INSTR: 0x42a6d413, REG x8: 0x0000000000000000
PC: 0x0000000080000aac, INSTR: 0x40605493, REG x9: 0x0000000000000000
PC: 0x0000000080000ab0, INSTR: 0x41fa5013
PC: 0x0000000080000ab4, INSTR: 0x407fd213, REG x4: 0x000000000100002b
PC: 0x0000000080000ab8, INSTR: 0x42845493, REG x9: 0x0000000000000000
PC: 0x0000000080000abc, INSTR: 0x6f2ee413, REG x8: 0xffffffff8003eff2
PC: 0x0000000080000ac0, INSTR: 0xfff18193, REG x3: 0x0000000000000000
PC: 0x0000000080000ac4, INSTR: 0x017ec463
PC: 0x0000000080000acc, INSTR: 0xfde1d2e3
PC: 0x0000000080000ad0, INSTR: 0x0040006f
PC: 0x0000000080000ad4, INSTR: 0x406e5193, REG x3: 0x0000000002000f94
PC: 0x0000000080000ad8, INSTR: 0x42185493, REG x9: 0x0000000000000000
PC: 0x0000000080000adc, INSTR: 0x40185413, REG x8: 0x00000000400238e7
PC: 0x0000000080000ae0, INSTR: 0x41fb5d93, REG x27: 0xfffffffffffffffe
PC: 0x0000000080000ae4, INSTR: 0x421ed293, REG x5: 0xffffffffffffffff
PC: 0x0000000080000ae8, INSTR: 0x3b75a297, REG x5: 0x00000000bb75aae8
PC: 0x0000000080000aec, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000af0, INSTR: 0x04b1819b, REG x3: 0x000000000008004b
PC: 0x0000000080000af4, INSTR: 0x00c19193, REG x3: 0x000000008004b000
PC: 0x0000000080000af8, INSTR: 0x7a118193, REG x3: 0x000000008004b7a1
PC: 0x0000000080000afc, INSTR: 0x28719aa3, MEM 0x000000008004ba36: 0x0000000000000000
PC: 0x0000000080000b00, INSTR: 0x02001cb7, REG x25: 0x0000000002001000
PC: 0x0000000080000b04, INSTR: 0x006c9c93, REG x25: 0x0000000080040000
PC: 0x0000000080000b08, INSTR: 0x90bc8c93, REG x25: 0x000000008003f90b
PC: 0x0000000080000b0c, INSTR: 0x2c5c8183, REG x3: 0x0000000000000000, MEM 0x000000008003fbd0
PC: 0x0000000080000b10, INSTR: 0x00d18933, REG x18: 0x0000000000000000
PC: 0x0000000080000b14, INSTR: 0x017ad813, REG x16: 0x0000000000000000
PC: 0x0000000080000b18, INSTR: 0x00d5e463
PC: 0x0000000080000b1c, INSTR: 0x0040006f
PC: 0x0000000080000b20, INSTR: 0x40013cb7, REG x25: 0x0000000040013000
PC: 0x0000000080000b24, INSTR: 0x90dc8c9b, REG x25: 0x000000004001290d
PC: 0x0000000080000b28, INSTR: 0x001c9c93, REG x25: 0x000000008002521a
PC: 0x0000000080000b2c, INSTR: 0xbbec9c83, REG x25: 0x0000000000000000, MEM 0x0000000080024dd8
PC: 0x0000000080000b30, INSTR: 0x41d683bb, REG x7: 0x000000007ffc1300
PC: 0x0000000080000b34, INSTR: 0x00d45913, REG x18: 0x0000000000020011
PC: 0x0000000080000b38, INSTR: 0x8d7aee17, REG x28: 0x000000000d7aeb38
PC: 0x0000000080000b3c, INSTR: 0x412686b3, REG x13: 0xfffffffffffdffef
PC: 0x0000000080000b40, INSTR: 0x42d6d913, REG x18: 0xffffffffffffffff
PC: 0x0000000080000b44, INSTR: 0xcc2f8a9b, REG x21: 0xffffffff800012b2
PC: 0x0000000080000b48, INSTR: 0x0040006f
PC: 0x0000000080000b4c, INSTR: 0x42bddf13, REG x30: 0xffffffffffffffff
PC: 0x0000000080000b50, INSTR: 0x00c157b3, REG x15: 0x000000008004ff00
PC: 0x0000000080000b54, INSTR: 0x01a87d33, REG x26: 0x0000000000000000
PC: 0x0000000080000b58, INSTR: 0x43cedb13, REG x22: 0xffffffffffffffff
PC: 0x0000000080000b5c, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x0000000080000b60, INSTR: 0x00000893, REG x17: 0x0000000000000000
PC: 0x0000000080000b64, INSTR: 0x0040006f
PC: 0x0000000080000b68, INSTR: 0x41df5813, REG x16: 0xffffffffffffffff
PC: 0x0000000080000b6c, INSTR: 0x418b5d13, REG x26: 0xffffffffffffffff
PC: 0x0000000080000b70, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000b74, INSTR: 0x0251819b, REG x3: 0x0000000000080025
PC: 0x0000000080000b78, INSTR: 0x00c19193, REG x3: 0x0000000080025000
PC: 0x0000000080000b7c, INSTR: 0xac518193, REG x3: 0x0000000080024ac5
PC: 0x0000000080000b80, INSTR: 0x12b1ada3, MEM 0x0000000080024c00: 0x0000000000000000
PC: 0x0000000080000b84, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x0000000080000b88, INSTR: 0x002cd893, REG x17: 0x0000000000000000
PC: 0x0000000080000b8c, INSTR: 0x00c67463
PC: 0x0000000080000b94, INSTR: 0x4329d993, REG x19: 0xffffffffffffffff
PC: 0x0000000080000b98, INSTR: 0x438bd613, REG x12: 0x0000000000000000
PC: 0x0000000080000b9c, INSTR: 0x695cab13, REG x22: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x41625293, REG x5: 0x0000000000000004
PC: 0x0000000080000ba4, INSTR: 0x4001d537, REG x10: 0x000000004001d000
PC: 0x0000000080000ba8, INSTR: 0x92f5051b, REG x10: 0x000000004001c92f
PC: 0x0000000080000bac, INSTR: 0x00151513, REG x10: 0x000000008003925e
PC: 0x0000000080000bb0, INSTR: 0x03951023, MEM 0x000000008003927e: 0x0000000000000001
PC: 0x0000000080000bb4, INSTR: 0x40025837, REG x16: 0x0000000040025000
PC: 0x0000000080000bb8, INSTR: 0x00181813, REG x16: 0x000000008004a000
PC: 0x0000000080000bbc, INSTR: 0x0e480813, REG x16: 0x000000008004a0e4
PC: 0x0000000080000bc0, INSTR: 0xf5a85683, REG x13: 0x0000000000000000, MEM 0x000000008004a03e
PC: 0x0000000080000bc4, INSTR: 0x43f7d913, REG x18: 0x0000000000000000
PC: 0x0000000080000bc8, INSTR: 0x41e5d313, REG x6: 0x0000000000000000
PC: 0x0000000080000bcc, INSTR: 0x41348833, REG x16: 0x0000000000000001
PC: 0x0000000080000bd0, INSTR: 0x0105ed33, REG x26: 0x0000000000000001
PC: 0x0000000080000bd4, INSTR: 0x000804b7, REG x9: 0x0000000000080000
PC: 0x0000000080000bd8, INSTR: 0x03b4849b, REG x9: 0x000000000008003b
PC: 0x0000000080000bdc, INSTR: 0x00c49493, REG x9: 0x000000008003b000
PC: 0x0000000080000be0, INSTR: 0xb9548493, REG x9: 0x000000008003ab95
PC: 0x0000000080000be4, INSTR: 0x3634c583, REG x11: 0x0000000000000000, MEM 0x000000008003aef8
PC: 0x0000000080000be8, INSTR: 0x40011437, REG x8: 0x0000000040011000
PC: 0x0000000080000bec, INSTR: 0x00141413, REG x8: 0x0000000080022000
PC: 0x0000000080000bf0, INSTR: 0x50440413, REG x8: 0x0000000080022504
PC: 0x0000000080000bf4, INSTR: 0x354408a3, MEM 0x0000000080022855: 0x00000000000000a5
PC: 0x0000000080000bf8, INSTR: 0x4088d713, REG x14: 0x0000000000000000
PC: 0x0000000080000bfc, INSTR: 0x40e1d533, REG x10: 0x0000000080024ac5
PC: 0x0000000080000c00, INSTR: 0xf60884e3
PC: 0x0000000080000b68, INSTR: 0x41df5813, REG x16: 0xffffffffffffffff
PC: 0x0000000080000b6c, INSTR: 0x418b5d13, REG x26: 0x0000000000000000
PC: 0x0000000080000b70, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000b74, INSTR: 0x0251819b, REG x3: 0x0000000000080025
PC: 0x0000000080000b78, INSTR: 0x00c19193, REG x3: 0x0000000080025000
PC: 0x0000000080000b7c, INSTR: 0xac518193, REG x3: 0x0000000080024ac5
PC: 0x0000000080000b80, INSTR: 0x12b1ada3, MEM 0x0000000080024c00: 0x0000000000000000
PC: 0x0000000080000b84, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x0000000080000b88, INSTR: 0x002cd893, REG x17: 0x0000000000000000
PC: 0x0000000080000b8c, INSTR: 0x00c67463
PC: 0x0000000080000b94, INSTR: 0x4329d993, REG x19: 0xffffffffffffffff
PC: 0x0000000080000b98, INSTR: 0x438bd613, REG x12: 0x0000000000000000
PC: 0x0000000080000b9c, INSTR: 0x695cab13, REG x22: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x41625293, REG x5: 0x0000000000000004
PC: 0x0000000080000ba4, INSTR: 0x4001d537, REG x10: 0x000000004001d000
PC: 0x0000000080000ba8, INSTR: 0x92f5051b, REG x10: 0x000000004001c92f
PC: 0x0000000080000bac, INSTR: 0x00151513, REG x10: 0x000000008003925e
PC: 0x0000000080000bb0, INSTR: 0x03951023, MEM 0x000000008003927e: 0x0000000000000002
PC: 0x0000000080000bb4, INSTR: 0x40025837, REG x16: 0x0000000040025000
PC: 0x0000000080000bb8, INSTR: 0x00181813, REG x16: 0x000000008004a000
PC: 0x0000000080000bbc, INSTR: 0x0e480813, REG x16: 0x000000008004a0e4
PC: 0x0000000080000bc0, INSTR: 0xf5a85683, REG x13: 0x0000000000000000, MEM 0x000000008004a03e
PC: 0x0000000080000bc4, INSTR: 0x43f7d913, REG x18: 0x0000000000000000
PC: 0x0000000080000bc8, INSTR: 0x41e5d313, REG x6: 0x0000000000000000
PC: 0x0000000080000bcc, INSTR: 0x41348833, REG x16: 0x000000008003ab96
PC: 0x0000000080000bd0, INSTR: 0x0105ed33, REG x26: 0x000000008003ab96
PC: 0x0000000080000bd4, INSTR: 0x000804b7, REG x9: 0x0000000000080000
PC: 0x0000000080000bd8, INSTR: 0x03b4849b, REG x9: 0x000000000008003b
PC: 0x0000000080000bdc, INSTR: 0x00c49493, REG x9: 0x000000008003b000
PC: 0x0000000080000be0, INSTR: 0xb9548493, REG x9: 0x000000008003ab95
PC: 0x0000000080000be4, INSTR: 0x3634c583, REG x11: 0x0000000000000000, MEM 0x000000008003aef8
PC: 0x0000000080000be8, INSTR: 0x40011437, REG x8: 0x0000000040011000
PC: 0x0000000080000bec, INSTR: 0x00141413, REG x8: 0x0000000080022000
PC: 0x0000000080000bf0, INSTR: 0x50440413, REG x8: 0x0000000080022504
PC: 0x0000000080000bf4, INSTR: 0x354408a3, MEM 0x0000000080022855: 0x00000000000000a5
PC: 0x0000000080000bf8, INSTR: 0x4088d713, REG x14: 0x0000000000000000
PC: 0x0000000080000bfc, INSTR: 0x40e1d533, REG x10: 0x0000000080024ac5
PC: 0x0000000080000c00, INSTR: 0xf60884e3
PC: 0x0000000080000b68, INSTR: 0x41df5813, REG x16: 0xffffffffffffffff
PC: 0x0000000080000b6c, INSTR: 0x418b5d13, REG x26: 0x0000000000000000
PC: 0x0000000080000b70, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000b74, INSTR: 0x0251819b, REG x3: 0x0000000000080025
PC: 0x0000000080000b78, INSTR: 0x00c19193, REG x3: 0x0000000080025000
PC: 0x0000000080000b7c, INSTR: 0xac518193, REG x3: 0x0000000080024ac5
PC: 0x0000000080000b80, INSTR: 0x12b1ada3, MEM 0x0000000080024c00: 0x0000000000000000
PC: 0x0000000080000b84, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x0000000080000b88, INSTR: 0x002cd893, REG x17: 0x0000000000000000
PC: 0x0000000080000b8c, INSTR: 0x00c67463
PC: 0x0000000080000b94, INSTR: 0x4329d993, REG x19: 0xffffffffffffffff
PC: 0x0000000080000b98, INSTR: 0x438bd613, REG x12: 0x0000000000000000
PC: 0x0000000080000b9c, INSTR: 0x695cab13, REG x22: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x41625293, REG x5: 0x0000000000000004
PC: 0x0000000080000ba4, INSTR: 0x4001d537, REG x10: 0x000000004001d000
PC: 0x0000000080000ba8, INSTR: 0x92f5051b, REG x10: 0x000000004001c92f
PC: 0x0000000080000bac, INSTR: 0x00151513, REG x10: 0x000000008003925e
PC: 0x0000000080000bb0, INSTR: 0x03951023, MEM 0x000000008003927e: 0x0000000000000003
PC: 0x0000000080000bb4, INSTR: 0x40025837, REG x16: 0x0000000040025000
PC: 0x0000000080000bb8, INSTR: 0x00181813, REG x16: 0x000000008004a000
PC: 0x0000000080000bbc, INSTR: 0x0e480813, REG x16: 0x000000008004a0e4
PC: 0x0000000080000bc0, INSTR: 0xf5a85683, REG x13: 0x0000000000000000, MEM 0x000000008004a03e
PC: 0x0000000080000bc4, INSTR: 0x43f7d913, REG x18: 0x0000000000000000
PC: 0x0000000080000bc8, INSTR: 0x41e5d313, REG x6: 0x0000000000000000
PC: 0x0000000080000bcc, INSTR: 0x41348833, REG x16: 0x000000008003ab96
PC: 0x0000000080000bd0, INSTR: 0x0105ed33, REG x26: 0x000000008003ab96
PC: 0x0000000080000bd4, INSTR: 0x000804b7, REG x9: 0x0000000000080000
PC: 0x0000000080000bd8, INSTR: 0x03b4849b, REG x9: 0x000000000008003b
PC: 0x0000000080000bdc, INSTR: 0x00c49493, REG x9: 0x000000008003b000
PC: 0x0000000080000be0, INSTR: 0xb9548493, REG x9: 0x000000008003ab95
PC: 0x0000000080000be4, INSTR: 0x3634c583, REG x11: 0x0000000000000000, MEM 0x000000008003aef8
PC: 0x0000000080000be8, INSTR: 0x40011437, REG x8: 0x0000000040011000
PC: 0x0000000080000bec, INSTR: 0x00141413, REG x8: 0x0000000080022000
PC: 0x0000000080000bf0, INSTR: 0x50440413, REG x8: 0x0000000080022504
PC: 0x0000000080000bf4, INSTR: 0x354408a3, MEM 0x0000000080022855: 0x00000000000000a5
PC: 0x0000000080000bf8, INSTR: 0x4088d713, REG x14: 0x0000000000000000
PC: 0x0000000080000bfc, INSTR: 0x40e1d533, REG x10: 0x0000000080024ac5
PC: 0x0000000080000c00, INSTR: 0xf60884e3
PC: 0x0000000080000b68, INSTR: 0x41df5813, REG x16: 0xffffffffffffffff
PC: 0x0000000080000b6c, INSTR: 0x418b5d13, REG x26: 0x0000000000000000
PC: 0x0000000080000b70, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000b74, INSTR: 0x0251819b, REG x3: 0x0000000000080025
PC: 0x0000000080000b78, INSTR: 0x00c19193, REG x3: 0x0000000080025000
PC: 0x0000000080000b7c, INSTR: 0xac518193, REG x3: 0x0000000080024ac5
PC: 0x0000000080000b80, INSTR: 0x12b1ada3, MEM 0x0000000080024c00: 0x0000000000000000
PC: 0x0000000080000b84, INSTR: 0x001c8c93, REG x25: 0x0000000000000004
PC: 0x0000000080000b88, INSTR: 0x002cd893, REG x17: 0x0000000000000001
PC: 0x0000000080000b8c, INSTR: 0x00c67463
PC: 0x0000000080000b94, INSTR: 0x4329d993, REG x19: 0xffffffffffffffff
PC: 0x0000000080000b98, INSTR: 0x438bd613, REG x12: 0x0000000000000000
PC: 0x0000000080000b9c, INSTR: 0x695cab13, REG x22: 0x0000000000000001
PC: 0x0000000080000ba0, INSTR: 0x41625293, REG x5: 0x0000000000000004
PC: 0x0000000080000ba4, INSTR: 0x4001d537, REG x10: 0x000000004001d000
PC: 0x0000000080000ba8, INSTR: 0x92f5051b, REG x10: 0x000000004001c92f
PC: 0x0000000080000bac, INSTR: 0x00151513, REG x10: 0x000000008003925e
PC: 0x0000000080000bb0, INSTR: 0x03951023, MEM 0x000000008003927e: 0x0000000000000004
PC: 0x0000000080000bb4, INSTR: 0x40025837, REG x16: 0x0000000040025000
PC: 0x0000000080000bb8, INSTR: 0x00181813, REG x16: 0x000000008004a000
PC: 0x0000000080000bbc, INSTR: 0x0e480813, REG x16: 0x000000008004a0e4
PC: 0x0000000080000bc0, INSTR: 0xf5a85683, REG x13: 0x0000000000000000, MEM 0x000000008004a03e
PC: 0x0000000080000bc4, INSTR: 0x43f7d913, REG x18: 0x0000000000000000
PC: 0x0000000080000bc8, INSTR: 0x41e5d313, REG x6: 0x0000000000000000
PC: 0x0000000080000bcc, INSTR: 0x41348833, REG x16: 0x000000008003ab96
PC: 0x0000000080000bd0, INSTR: 0x0105ed33, REG x26: 0x000000008003ab96
PC: 0x0000000080000bd4, INSTR: 0x000804b7, REG x9: 0x0000000000080000
PC: 0x0000000080000bd8, INSTR: 0x03b4849b, REG x9: 0x000000000008003b
PC: 0x0000000080000bdc, INSTR: 0x00c49493, REG x9: 0x000000008003b000
PC: 0x0000000080000be0, INSTR: 0xb9548493, REG x9: 0x000000008003ab95
PC: 0x0000000080000be4, INSTR: 0x3634c583, REG x11: 0x0000000000000000, MEM 0x000000008003aef8
PC: 0x0000000080000be8, INSTR: 0x40011437, REG x8: 0x0000000040011000
PC: 0x0000000080000bec, INSTR: 0x00141413, REG x8: 0x0000000080022000
PC: 0x0000000080000bf0, INSTR: 0x50440413, REG x8: 0x0000000080022504
PC: 0x0000000080000bf4, INSTR: 0x354408a3, MEM 0x0000000080022855: 0x00000000000000a5
PC: 0x0000000080000bf8, INSTR: 0x4088d713, REG x14: 0x0000000000000000
PC: 0x0000000080000bfc, INSTR: 0x40e1d533, REG x10: 0x0000000080024ac5
PC: 0x0000000080000c00, INSTR: 0xf60884e3
PC: 0x0000000080000c04, INSTR: 0x0040006f
PC: 0x0000000080000c08, INSTR: 0x42715a13, REG x20: 0x0000000000000000
PC: 0x0000000080000c0c, INSTR: 0x41fa5e13, REG x28: 0x0000000000000000
PC: 0x0000000080000c10, INSTR: 0x100096b7, REG x13: 0x0000000010009000
PC: 0x0000000080000c14, INSTR: 0x00369693, REG x13: 0x0000000080048000
PC: 0x0000000080000c18, INSTR: 0x7de68693, REG x13: 0x00000000800487de
PC: 0x0000000080000c1c, INSTR: 0xaf26af03, REG x30: 0x0000000000000000, MEM 0x00000000800482d0
PC: 0x0000000080000c20, INSTR: 0x418fd093, REG x1: 0x0000000000000080
PC: 0x0000000080000c24, INSTR: 0x42385193, REG x3: 0x0000000000000000
PC: 0x0000000080000c28, INSTR: 0x414cd013
PC: 0x0000000080000c2c, INSTR: 0x00400c13, REG x24: 0x0000000000000004
PC: 0x0000000080000c30, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080000c34, INSTR: 0x0040006f
PC: 0x0000000080000c38, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000c3c, INSTR: 0x029e8e9b, REG x29: 0x0000000000080029
PC: 0x0000000080000c40, INSTR: 0x00ce9e93, REG x29: 0x0000000080029000
PC: 0x0000000080000c44, INSTR: 0xca7e8e93, REG x29: 0x0000000080028ca7
PC: 0x0000000080000c48, INSTR: 0x80fea8a3, MEM 0x00000000800284b8: 0x000000008004ff00
PC: 0x0000000080000c4c, INSTR: 0x40c45893, REG x17: 0x0000000000080022
PC: 0x0000000080000c50, INSTR: 0x4247d193, REG x3: 0x0000000000000000
PC: 0x0000000080000c54, INSTR: 0x40badc93, REG x25: 0xfffffffffff00002
PC: 0x0000000080000c58, INSTR: 0x4351d613, REG x12: 0x0000000000000000
PC: 0x0000000080000c5c, INSTR: 0xaf3cc413, REG x8: 0x00000000000ffaf1
PC: 0x0000000080000c60, INSTR: 0xfffc0c13, REG x24: 0x0000000000000003
PC: 0x0000000080000c64, INSTR: 0xfdbc1ae3
PC: 0x0000000080000c38, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x0000000080000c3c, INSTR: 0x029e8e9b, REG x29: 0x0000000000080029
PC: 0x0000000080000c40, INSTR: 0x00ce9e93, REG x29: 0x0000000080029000
